seed,history_length,representation,split,horizon,signal,status,n_origins,n_forecast_samples,trajectory_rmse,endpoint_mae,mean_predicted_events,preprojection_invalid_state_rate,duration_clip_rate,zero_duration_displacement_projection_rate,postprojection_valid_rate,rollout_completion_rate,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,mean_input_raw_span,n_predictive_parameters,rollout_runtime_median_s,candidate_rmse_ratio_vs_control
5334086151564077557,4,persistence,test,128,second_order_response,ok,14,1792,0.0439459226217584,0.062011632970223926,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.8e-06,1.5536546375545939
5334086151564077557,4,raw_ar,test,128,second_order_response,ok,14,1792,0.033877380251566364,0.0444720870936135,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0099256,2.015409278282473
5334086151564077557,4,raw_matched,test,128,second_order_response,ok,14,1792,0.9719746905163702,2.0063176687655706,14.071428571428571,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,87,0.00184605,0.07024543658296042
5334086151564077557,4,vectorchain_absolute,test,128,second_order_response,ok,14,1792,0.06830942920209891,0.0736017030296432,17.0,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,43.857142857142854,63,0.00254965,0.9995221345051492
5334086151564077557,4,vectorchain_cartesian,test,128,second_order_response,ok,14,1792,0.04647383974758612,0.05044404499398832,16.785714285714285,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,43.857142857142854,39,0.00255775,1.4691445091204587
5334086151564077557,4,vectorchain_relational,test,128,second_order_response,ok,14,1792,0.06827678648291027,0.07352381617501287,17.0,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,43.857142857142854,87,0.00257135,1.0
5334086151564077557,4,fixed_relational,test,128,sine,ok,11,1408,1.399510293014767,2.2749456016716634,11.454545454545455,0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0015555,0.2275086796984265
5334086151564077557,4,persistence,test,128,sine,ok,11,1408,0.4683519264745711,0.7040157009195671,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.8e-06,0.6798322393693303
5334086151564077557,4,raw_ar,test,128,sine,ok,11,1408,0.2571700833315394,0.47583721827810044,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0097336,1.2380940071387334
5334086151564077557,4,raw_matched,test,128,sine,ok,11,1408,5.302484098822455,6.095180838082684,17.90909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0016946,0.060047467008690555
5334086151564077557,4,vectorchain_absolute,test,128,sine,ok,11,1408,0.3183857263996249,0.569410585884787,16.818181818181817,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,59.36363636363637,63,0.0024749,1.0000471522033745
5334086151564077557,4,vectorchain_cartesian,test,128,sine,ok,11,1408,0.33004103641947924,0.593570742110267,16.727272727272727,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,59.36363636363637,39,0.0026205,0.9647307572488141
5334086151564077557,4,vectorchain_relational,test,128,sine,ok,11,1408,0.31840073898814764,0.5694448217248799,16.818181818181817,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,59.36363636363637,87,0.0025181,1.0
5334086151564077557,4,fixed_relational,validation,16,chirp,ok,17,272,0.23166531935382362,0.32942672276178325,20.235294117647058,0.6470588235294118,0.6470588235294118,0.6470588235294118,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034026,0.2673622768001999
5334086151564077557,4,persistence,validation,16,chirp,ok,17,272,0.11972320224545538,0.17970788316047348,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.2e-06,0.5173480668442014
5334086151564077557,4,raw_ar,validation,16,chirp,ok,17,272,0.03469341651331328,0.05820640567061572,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0085049,1.7853118390434493
5334086151564077557,4,raw_matched,validation,16,chirp,ok,17,272,0.1946177669359125,0.28153160790703713,34.05882352941177,0.5882352941176471,0.5882352941176471,0.5882352941176471,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0021018,0.31825751684058745
5334086151564077557,4,vectorchain_absolute,validation,16,chirp,ok,17,272,0.06193572736052022,0.07418629713052598,17.352941176470587,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.1764705882353,63,0.0023536,1.000045852009567
5334086151564077557,4,vectorchain_cartesian,validation,16,chirp,ok,17,272,0.06423043186884062,0.08442446393322363,17.58823529411765,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.1764705882353,39,0.0025333,0.9643180877961878
5334086151564077557,4,vectorchain_relational,validation,16,chirp,ok,17,272,0.0619385672380837,0.07418708928622829,17.352941176470587,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.1764705882353,87,0.0024054,1.0
5334086151564077557,4,fixed_relational,validation,16,first_order_response,ok,20,320,0.036160498996290064,0.048266635206168654,18.15,0.3,0.35,0.3,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034078,0.5647653270502299
5334086151564077557,4,persistence,validation,16,first_order_response,ok,20,320,0.019188617663512375,0.01396833868801784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,1.15e-05,1.064286985131429
5334086151564077557,4,raw_ar,validation,16,first_order_response,ok,20,320,0.01604559395872993,0.017236518450799182,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0141473,1.272760366145758
5334086151564077557,4,raw_matched,validation,16,first_order_response,ok,20,320,0.034545958342902056,0.050527837622014446,26.15,0.2,0.2,0.2,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0030999499999999998,0.5911602115428154
5334086151564077557,4,vectorchain_absolute,validation,16,first_order_response,ok,20,320,0.02042416410341777,0.02472032636507988,17.15,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,42.65,63,0.0034695999999999998,0.9999036405373294
5334086151564077557,4,vectorchain_cartesian,validation,16,first_order_response,ok,20,320,0.019677158771106925,0.019424566492094474,16.9,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,42.65,39,0.0032046500000000003,1.0378630512412352
5334086151564077557,4,vectorchain_relational,validation,16,first_order_response,ok,20,320,0.020422196041939268,0.02471730488620725,17.15,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,42.65,87,0.0032310999999999998,1.0
5334086151564077557,4,fixed_relational,validation,16,piecewise_linear,ok,18,288,0.04103852407527113,0.05239034675593174,21.88888888888889,0.5555555555555556,0.6111111111111112,0.5555555555555556,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034853,0.7127784090163678
5334086151564077557,4,persistence,validation,16,piecewise_linear,ok,18,288,0.02662020140220115,0.03491984959984352,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.05e-06,1.0988411942042235
5334086151564077557,4,raw_ar,validation,16,piecewise_linear,ok,18,288,0.017192305635929994,0.021326584600080415,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.00819305,1.7014223989608215
5334086151564077557,4,raw_matched,validation,16,piecewise_linear,ok,18,288,0.03720261933909194,0.04745284244145115,33.05555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0023619,0.7862718920980589
5334086151564077557,4,vectorchain_absolute,validation,16,piecewise_linear,ok,18,288,0.029251219385624697,0.0308968407931345,17.555555555555557,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,49.888888888888886,63,0.0023679499999999997,1.0000052822798573
5334086151564077557,4,vectorchain_cartesian,validation,16,piecewise_linear,ok,18,288,0.029974853821697393,0.03321158248145741,17.22222222222222,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,49.888888888888886,39,0.00238505,0.9758637714382433
5334086151564077557,4,vectorchain_relational,validation,16,piecewise_linear,ok,18,288,0.02925137389875166,0.030898957013376985,17.555555555555557,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,49.888888888888886,87,0.0023921,1.0
5334086151564077557,4,fixed_relational,validation,16,ramp,ok,15,240,0.028340411236561044,0.03669563550706435,20.066666666666666,0.4,0.4666666666666667,0.4,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0022949,0.880663888916005
5334086151564077557,4,persistence,validation,16,ramp,ok,15,240,0.02067334638589446,0.01745733173016817,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.6e-06,1.2072731867975635
5334086151564077557,4,raw_ar,validation,16,ramp,ok,15,240,0.014725786650710858,0.014527389225124946,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0079952,1.694875619555705
5334086151564077557,4,raw_matched,validation,16,ramp,ok,15,240,0.032490103027037844,0.04667861424187978,19.733333333333334,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0017081,0.7681839836672312
5334086151564077557,4,vectorchain_absolute,validation,16,ramp,ok,15,240,0.024961244141930843,0.02906167366822466,17.2,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,63.0,63,0.0023448,0.9998851271657037
5334086151564077557,4,vectorchain_cartesian,validation,16,ramp,ok,15,240,0.0219105538929913,0.02122656601398199,17.2,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,63.0,39,0.0023688,1.1391029590106494
5334086151564077557,4,vectorchain_relational,validation,16,ramp,ok,15,240,0.024958376773068697,0.02905426811641872,17.2,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,63.0,87,0.0023654,1.0
5334086151564077557,4,fixed_relational,validation,16,regime_change,ok,19,304,0.3248604185144404,0.423507209705297,16.210526315789473,0.5263157894736842,0.5263157894736842,0.5263157894736842,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0018082,0.5134837018825176
5334086151564077557,4,persistence,validation,16,regime_change,ok,19,304,0.14975608407955437,0.22457477059837241,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.6e-06,1.1138814914877493
5334086151564077557,4,raw_ar,validation,16,regime_change,ok,19,304,0.06976850499305264,0.11095010021730166,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0083278,2.3909145008984978
5334086151564077557,4,raw_matched,validation,16,regime_change,ok,19,304,0.45665214154081196,0.6218297279251827,35.578947368421055,0.5263157894736842,0.5263157894736842,0.5263157894736842,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0018481,0.3652901522175181
5334086151564077557,4,vectorchain_absolute,validation,16,regime_change,ok,19,304,0.16681719566526293,0.20878060296482334,17.42105263157895,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,48.526315789473685,63,0.002404,0.9999600438591625
5334086151564077557,4,vectorchain_cartesian,validation,16,regime_change,ok,19,304,0.16989500190922938,0.22073927863598541,17.473684210526315,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,48.526315789473685,39,0.0024369,0.98184483604186
5334086151564077557,4,vectorchain_relational,validation,16,regime_change,ok,19,304,0.1668105302938988,0.2087707950040446,17.42105263157895,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,48.526315789473685,87,0.0024059,1.0
5334086151564077557,4,fixed_relational,validation,16,second_order_response,ok,17,272,0.030366246324671466,0.03360115660401863,18.11764705882353,0.35294117647058826,0.35294117647058826,0.35294117647058826,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0021781,0.7024887705600026
5334086151564077557,4,persistence,validation,16,second_order_response,ok,17,272,0.021956293764393536,0.023611996442679334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.2e-06,0.9715641116869469
5334086151564077557,4,raw_ar,validation,16,second_order_response,ok,17,272,0.013932628345182784,0.01332682313399082,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0084578,1.5310784525818628
5334086151564077557,4,raw_matched,validation,16,second_order_response,ok,17,272,0.03269546383404322,0.04423780264678484,18.764705882352942,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.0,1.0,28.0,28.0,224.0,28.0,87,0.001789,0.6524436281258496
5334086151564077557,4,vectorchain_absolute,validation,16,second_order_response,ok,17,272,0.021333842508592167,0.023175366440935104,17.11764705882353,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.588235294117645,63,0.0023267,0.9999111523650394
5334086151564077557,4,vectorchain_cartesian,validation,16,second_order_response,ok,17,272,0.020736049302407532,0.020251709177886146,17.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.588235294117645,39,0.0023809,1.0287372843323601
5334086151564077557,4,vectorchain_relational,validation,16,second_order_response,ok,17,272,0.021331947047140656,0.023173013863778597,17.11764705882353,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.588235294117645,87,0.0023439,1.0
5334086151564077557,4,fixed_relational,validation,16,sine,ok,12,192,0.09421632876638615,0.16730575217077495,21.333333333333332,0.75,0.75,0.75,1.0,1.0,4.0,28.0,224.0,33.0,87,0.00318055,1.1263749462326353
5334086151564077557,4,persistence,validation,16,sine,ok,12,192,0.061096883123785244,0.09094875450901052,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9e-06,1.7369611479764744
5334086151564077557,4,raw_ar,validation,16,sine,ok,12,192,0.022202477362090335,0.032194918218040686,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.008147850000000002,4.779777973320864
5334086151564077557,4,raw_matched,validation,16,sine,ok,12,192,0.09330364807010547,0.14406191870574478,54.5,0.75,0.75,0.75,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0065795,1.1373929577623485
5334086151564077557,4,vectorchain_absolute,validation,16,sine,ok,12,192,0.10611866280813899,0.11030351948936444,18.166666666666668,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,66.25,63,0.0023884,1.0000400442318351
5334086151564077557,4,vectorchain_cartesian,validation,16,sine,ok,12,192,0.10590121355105125,0.1183805691825524,18.25,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,66.25,39,0.00243185,1.0020934481295285
5334086151564077557,4,vectorchain_relational,validation,16,sine,ok,12,192,0.1061229122484745,0.11031159525614354,18.166666666666668,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,66.25,87,0.0024438999999999997,1.0
5334086151564077557,4,fixed_relational,validation,64,chirp,ok,17,1088,4.1749169496018705,4.5097783689445805,20.235294117647058,0.6470588235294118,0.6470588235294118,0.6470588235294118,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034026,0.07082172019252406
5334086151564077557,4,persistence,validation,64,chirp,ok,17,1088,0.4706205603618941,0.7150526661160431,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.2e-06,0.6282657940068833
5334086151564077557,4,raw_ar,validation,64,chirp,ok,17,1088,0.2634466112140752,0.4782620839437578,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0085049,1.1223329033124898
5334086151564077557,4,raw_matched,validation,64,chirp,ok,17,1088,9.777349223483483,13.295265259569701,34.05882352941177,0.5882352941176471,0.5882352941176471,0.5882352941176471,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0021018,0.03024079362140104
5334086151564077557,4,vectorchain_absolute,validation,64,chirp,ok,17,1088,0.2956750279602319,0.5202326319780513,17.352941176470587,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.1764705882353,63,0.0023536,0.9999992291249494
5334086151564077557,4,vectorchain_cartesian,validation,64,chirp,ok,17,1088,0.3163545333617772,0.547873115522428,17.58823529411765,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.1764705882353,39,0.0025333,0.9346311459162859
5334086151564077557,4,vectorchain_relational,validation,64,chirp,ok,17,1088,0.29567480003172975,0.5202314357648846,17.352941176470587,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.1764705882353,87,0.0024054,1.0
5334086151564077557,4,fixed_relational,validation,64,first_order_response,ok,20,1280,1.4813667503135541,1.142490558693877,18.15,0.3,0.35,0.3,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034078,0.025359684264122877
5334086151564077557,4,persistence,validation,64,first_order_response,ok,20,1280,0.01858178792552958,0.01732376886505472,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,1.15e-05,2.021710355207965
5334086151564077557,4,raw_ar,validation,64,first_order_response,ok,20,1280,0.028518542242737893,0.04016949093220638,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0141473,1.3172830766582304
5334086151564077557,4,raw_matched,validation,64,first_order_response,ok,20,1280,0.7623533004232058,1.15032366686734,26.15,0.2,0.2,0.2,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0030999499999999998,0.049277668302172874
5334086151564077557,4,vectorchain_absolute,validation,64,first_order_response,ok,20,1280,0.03757114031690613,0.049285574532458146,17.15,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,42.65,63,0.0034695999999999998,0.9998896160843226
5334086151564077557,4,vectorchain_cartesian,validation,64,first_order_response,ok,20,1280,0.03118879723981532,0.03840356001402144,16.9,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,42.65,39,0.0032046500000000003,1.2045027827929131
5334086151564077557,4,vectorchain_relational,validation,64,first_order_response,ok,20,1280,0.03756699306732148,0.049281539130219335,17.15,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,42.65,87,0.0032310999999999998,1.0
5334086151564077557,4,fixed_relational,validation,64,piecewise_linear,ok,18,1152,2.3759017541678875,3.1977439901314892,21.88888888888889,0.5555555555555556,0.6111111111111112,0.5555555555555556,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034853,0.025415751568395935
5334086151564077557,4,persistence,validation,64,piecewise_linear,ok,18,1152,0.07737164472201574,0.11231550210218025,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.05e-06,0.7804581245726676
5334086151564077557,4,raw_ar,validation,64,piecewise_linear,ok,18,1152,0.05188760416359538,0.060243086570814834,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.00819305,1.1637717660745996
5334086151564077557,4,raw_matched,validation,64,piecewise_linear,ok,18,1152,1.9196523538190349,2.946760664392891,33.05555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0023619,0.031456387722867685
5334086151564077557,4,vectorchain_absolute,validation,64,piecewise_linear,ok,18,1152,0.060385794929508844,0.06301736626070945,17.555555555555557,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,49.888888888888886,63,0.0023679499999999997,0.9999922797296575
5334086151564077557,4,vectorchain_cartesian,validation,64,piecewise_linear,ok,18,1152,0.06420483117600011,0.06659473512501987,17.22222222222222,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,49.888888888888886,39,0.00238505,0.9405106691943035
5334086151564077557,4,vectorchain_relational,validation,64,piecewise_linear,ok,18,1152,0.060385328734847143,0.0630146139015434,17.555555555555557,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,49.888888888888886,87,0.0023921,1.0
5334086151564077557,4,fixed_relational,validation,64,ramp,ok,15,960,1.453329639426029,2.1492552597381502,20.066666666666666,0.4,0.4666666666666667,0.4,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0022949,0.043893413818071575
5334086151564077557,4,persistence,validation,64,ramp,ok,15,960,0.027767365275344562,0.03612845159691334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.6e-06,2.2973587391108308
5334086151564077557,4,raw_ar,validation,64,ramp,ok,15,960,0.03034262337985511,0.045125226567430676,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0079952,2.1023758716837775
5334086151564077557,4,raw_matched,validation,64,ramp,ok,15,960,0.24349207435323833,0.4229274605145888,19.733333333333334,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0017081,0.2619863477973079
5334086151564077557,4,vectorchain_absolute,validation,64,ramp,ok,15,960,0.06380868598803405,0.08469985759676293,17.2,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,63.0,63,0.0023448,0.9997322196755186
5334086151564077557,4,vectorchain_cartesian,validation,64,ramp,ok,15,960,0.048032742462301756,0.06357453321473866,17.2,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,63.0,39,0.0023688,1.328085718350601
5334086151564077557,4,vectorchain_relational,validation,64,ramp,ok,15,960,0.06379159927739544,0.08466629395533391,17.2,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,63.0,87,0.0023654,1.0
5334086151564077557,4,fixed_relational,validation,64,regime_change,ok,19,1216,1.555851358807935,1.7758699394698703,16.210526315789473,0.5263157894736842,0.5263157894736842,0.5263157894736842,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0018082,0.37547056471433626
5334086151564077557,4,persistence,validation,64,regime_change,ok,19,1216,0.6054308510945133,0.9338102114321557,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.6e-06,0.9648936575450257
5334086151564077557,4,raw_ar,validation,64,regime_change,ok,19,1216,0.48615105242037693,0.8897986918129004,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0083278,1.201635552149423
5334086151564077557,4,raw_matched,validation,64,regime_change,ok,19,1216,6.717104887710227,8.876158463486536,35.578947368421055,0.5263157894736842,0.5263157894736842,0.5263157894736842,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0018481,0.08696847794829073
5334086151564077557,4,vectorchain_absolute,validation,64,regime_change,ok,19,1216,0.5841739574500434,0.983337720052703,17.42105263157895,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,48.526315789473685,63,0.002404,1.0000041611802586
5334086151564077557,4,vectorchain_cartesian,validation,64,regime_change,ok,19,1216,0.6248677792125168,1.036716619356404,17.473684210526315,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,48.526315789473685,39,0.0024369,0.9348799981963946
5334086151564077557,4,vectorchain_relational,validation,64,regime_change,ok,19,1216,0.5841763883031827,0.9833418006093483,17.42105263157895,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,48.526315789473685,87,0.0024059,1.0
5334086151564077557,4,fixed_relational,validation,64,second_order_response,ok,17,1088,1.1253140733647475,1.5603919282834835,18.11764705882353,0.35294117647058826,0.35294117647058826,0.35294117647058826,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0021781,0.0405316003580071
5334086151564077557,4,persistence,validation,64,second_order_response,ok,17,1088,0.04455071063265649,0.0611662579576695,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.2e-06,1.0237946746786006
5334086151564077557,4,raw_ar,validation,64,second_order_response,ok,17,1088,0.024604925725657516,0.028074303120833286,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0084578,1.8537255835443969
5334086151564077557,4,raw_matched,validation,64,second_order_response,ok,17,1088,0.24680204265096273,0.47241872958016773,18.764705882352942,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.0,1.0,28.0,28.0,224.0,28.0,87,0.001789,0.18480714263522366
5334086151564077557,4,vectorchain_absolute,validation,64,second_order_response,ok,17,1088,0.04562211373100435,0.05574238549793824,17.11764705882353,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.588235294117645,63,0.0023267,0.9997515802926152
5334086151564077557,4,vectorchain_cartesian,validation,64,second_order_response,ok,17,1088,0.03796798539971289,0.04518681678065859,17.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.588235294117645,39,0.0023809,1.2012957711263217
5334086151564077557,4,vectorchain_relational,validation,64,second_order_response,ok,17,1088,0.04561078029886102,0.05572849469920182,17.11764705882353,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.588235294117645,87,0.0023439,1.0
5334086151564077557,4,fixed_relational,validation,64,sine,ok,12,768,4.457313554751581,5.855936752344909,21.333333333333332,0.75,0.75,0.75,1.0,1.0,4.0,28.0,224.0,33.0,87,0.00318055,0.04702031235388743
5334086151564077557,4,persistence,validation,64,sine,ok,12,768,0.24143170672020656,0.3832976701606275,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9e-06,0.8680892764698934
5334086151564077557,4,raw_ar,validation,64,sine,ok,12,768,0.10323972139312358,0.17384938939419317,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.008147850000000002,2.0300740139114253
5334086151564077557,4,raw_matched,validation,64,sine,ok,12,768,20.586848587533982,28.18405038716124,54.5,0.75,0.75,0.75,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0065795,0.01018049337238269
5334086151564077557,4,vectorchain_absolute,validation,64,sine,ok,12,768,0.20956904004469076,0.26533405660419157,18.166666666666668,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,66.25,63,0.0023884,1.0000726994738423
5334086151564077557,4,vectorchain_cartesian,validation,64,sine,ok,12,768,0.2320209364888665,0.2777485546910125,18.25,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,66.25,39,0.00243185,0.9032989814421014
5334086151564077557,4,vectorchain_relational,validation,64,sine,ok,12,768,0.20958427560363563,0.26532974558758604,18.166666666666668,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,66.25,87,0.0024438999999999997,1.0
5334086151564077557,4,fixed_relational,validation,128,chirp,ok,17,2176,9.399157096170129,6.401638976391775,20.235294117647058,0.6470588235294118,0.6470588235294118,0.6470588235294118,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034026,0.08081541167608255
5334086151564077557,4,persistence,validation,128,chirp,ok,17,2176,0.8710951355074937,1.2520278126159528,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,9.2e-06,0.8720020571491609
5334086151564077557,4,raw_ar,validation,128,chirp,ok,17,2176,0.7432807258840652,1.2503395550547212,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.0085049,1.02195136195909
5334086151564077557,4,raw_matched,validation,128,chirp,ok,17,2176,59.418877633608524,40.564640340503104,34.05882352941177,0.5882352941176471,0.5882352941176471,0.5882352941176471,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0021018,0.012783761329505797
5334086151564077557,4,vectorchain_absolute,validation,128,chirp,ok,17,2176,0.759601922751213,1.2204958419012015,17.352941176470587,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.1764705882353,63,0.0023536,0.9999931903594548
5334086151564077557,4,vectorchain_cartesian,validation,128,chirp,ok,17,2176,0.7914533703475366,1.2587410811891153,17.58823529411765,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.1764705882353,39,0.0025333,0.9597492140334353
5334086151564077557,4,vectorchain_relational,validation,128,chirp,ok,17,2176,0.7595967501351616,1.220485778590463,17.352941176470587,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.1764705882353,87,0.0024054,1.0
5334086151564077557,4,fixed_relational,validation,128,first_order_response,ok,20,2560,2.6369565961249974,2.8830273285977497,18.15,0.3,0.35,0.3,1.0,1.0,4.0,28.0,224.0,33.0,87,0.0034078,0.01992688980322379
