seed,history_length,representation,split,horizon,status,n_origins,n_forecast_samples,trajectory_rmse,endpoint_mae,mean_predicted_events,preprojection_invalid_state_rate,duration_clip_rate,zero_duration_displacement_projection_rate,postprojection_valid_rate,rollout_completion_rate,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,mean_input_raw_span,n_predictive_parameters,rollout_runtime_median_s,candidate_rmse_ratio_vs_control
228973438714350052,16,fixed_relational,validation,128,ok,120,15360,1.2044716949485277,1.8735063831995242,13.791666666666666,0.09166666666666666,0.19166666666666668,0.11666666666666667,1.0,1.0,16.0,112.0,896.0,145.0,339,0.00213215,0.4870879283019548
228973438714350052,16,persistence,validation,128,ok,120,15360,0.5627526271729353,0.5453530260276599,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,8.6e-06,1.0425248932876738
228973438714350052,16,raw_ar,validation,128,ok,120,15360,0.3497211648995832,0.3931171579919905,0.0,0.0,0.0,0.0,1.0,1.0,112.0,112.0,896.0,112.0,113,0.00813585,1.677575398558675
228973438714350052,16,raw_matched,validation,128,ok,120,15360,3.4791995555535955,3.7977238814985594,15.808333333333334,0.475,0.5,0.5583333333333333,1.0,1.0,112.0,112.0,896.0,112.0,339,0.0017591,0.168626034012433
228973438714350052,16,vectorchain_absolute,validation,128,ok,120,15360,0.5867325429281705,0.5170963756098603,19.091666666666665,0.0,0.0,0.0,1.0,1.0,16.0,80.0,640.0,191.975,243,0.0026164,0.99991662242373
228973438714350052,16,vectorchain_cartesian,validation,128,ok,120,15360,0.6112691405491669,0.532695929349293,19.033333333333335,0.0,0.0,0.0,1.0,1.0,16.0,48.0,384.0,191.975,147,0.00262785,0.959779553182978
228973438714350052,16,vectorchain_relational,validation,128,ok,120,15360,0.5866836225908224,0.5171445439078899,19.091666666666665,0.0,0.0,0.0,1.0,1.0,16.0,112.0,896.0,191.975,339,0.00261775,1.0
1488991049205644303,4,fixed_relational,test,16,ok,83,1328,0.24803875472844358,0.20152557093441403,47.16867469879518,0.4457831325301205,0.4457831325301205,0.4457831325301205,1.0,1.0,4.0,28.0,224.0,37.0,87,0.0027258,0.3087587376525429
1488991049205644303,4,persistence,test,16,ok,83,1328,0.10130249932817585,0.11186027816251698,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.6e-06,0.7559945046445874
1488991049205644303,4,raw_ar,test,16,ok,83,1328,0.03690796862929702,0.04115776840992204,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.009592,2.0750026523559892
1488991049205644303,4,raw_matched,test,16,ok,83,1328,0.1392108130051781,0.14410101222995989,31.132530120481928,0.5060240963855421,0.5060240963855421,0.5060240963855421,1.0,1.0,28.0,28.0,224.0,28.0,87,0.002132,0.5501306338611378
1488991049205644303,4,vectorchain_absolute,test,16,ok,83,1328,0.07659331887514527,0.0799467438936252,16.903614457831324,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.18072289156626,63,0.0024454,0.9998800668724475
1488991049205644303,4,vectorchain_cartesian,test,16,ok,83,1328,0.07614927899971569,0.08030452907245018,16.879518072289155,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.18072289156626,39,0.0024484,1.005710543879856
1488991049205644303,4,vectorchain_relational,test,16,ok,83,1328,0.07658413279886295,0.07993719786152195,16.903614457831324,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.18072289156626,87,0.0024603,1.0
1488991049205644303,4,fixed_relational,test,64,ok,83,5312,3.983848233294576e+18,5.476136189011355e+18,47.16867469879518,0.4457831325301205,0.4457831325301205,0.4457831325301205,1.0,1.0,4.0,28.0,224.0,37.0,87,0.0027258,8.01803899624299e-20
1488991049205644303,4,persistence,test,64,ok,83,5312,0.37218179041788263,0.3815581138625544,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.6e-06,0.8582539853388503
1488991049205644303,4,raw_ar,test,64,ok,83,5312,0.22671841571055623,0.2650126024850542,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.009592,1.4089129191185668
1488991049205644303,4,raw_matched,test,64,ok,83,5312,8.33679200661078,6.968513864059789,31.132530120481928,0.5060240963855421,0.5060240963855421,0.5060240963855421,1.0,1.0,28.0,28.0,224.0,28.0,87,0.002132,0.038315278184150765
1488991049205644303,4,vectorchain_absolute,test,64,ok,83,5312,0.31937725346929347,0.3290826012659063,16.903614457831324,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.18072289156626,63,0.0024454,1.000154210817671
1488991049205644303,4,vectorchain_cartesian,test,64,ok,83,5312,0.3141745039916413,0.32793405166353184,16.879518072289155,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.18072289156626,39,0.0024484,1.016716827235589
1488991049205644303,4,vectorchain_relational,test,64,ok,83,5312,0.3194265048966965,0.3291642366862904,16.903614457831324,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.18072289156626,87,0.0024603,1.0
1488991049205644303,4,fixed_relational,test,128,ok,83,10624,2.2227967826563425e+45,4.321019360990272e+45,47.16867469879518,0.4457831325301205,0.4457831325301205,0.4457831325301205,1.0,1.0,4.0,28.0,224.0,37.0,87,0.0027258,2.8861580511464522e-46
1488991049205644303,4,persistence,test,128,ok,83,10624,0.5930898023013137,0.5100509695935831,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.6e-06,1.0816815270525895
1488991049205644303,4,raw_ar,test,128,ok,83,10624,0.5827583898810269,0.6062371594126655,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.009592,1.1008580814487732
1488991049205644303,4,raw_matched,test,128,ok,83,10624,98.49772027538978,78.47766973957943,31.132530120481928,0.5060240963855421,0.5060240963855421,0.5060240963855421,1.0,1.0,28.0,28.0,224.0,28.0,87,0.002132,0.006513189150357365
1488991049205644303,4,vectorchain_absolute,test,128,ok,83,10624,0.6415112565408966,0.5940631148276794,16.903614457831324,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,50.18072289156626,63,0.0024454,1.0000358941350944
1488991049205644303,4,vectorchain_cartesian,test,128,ok,83,10624,0.6283362735239996,0.5867012813925461,16.879518072289155,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,50.18072289156626,39,0.0024484,1.0210046913805935
1488991049205644303,4,vectorchain_relational,test,128,ok,83,10624,0.6415342830326034,0.5940844989919901,16.903614457831324,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,50.18072289156626,87,0.0024603,1.0
1488991049205644303,4,fixed_relational,validation,16,ok,117,1872,0.09603041214482531,0.0759327663330631,36.02564102564103,0.3504273504273504,0.3418803418803419,0.3504273504273504,1.0,1.0,4.0,28.0,224.0,37.0,87,0.002268,0.7769596331242085
1488991049205644303,4,persistence,validation,16,ok,117,1872,0.08418280966883215,0.09124691837779256,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,5.7e-06,0.8863062908250051
1488991049205644303,4,raw_ar,validation,16,ok,117,1872,0.03733415043746606,0.04131097254517966,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.008127,1.9984853790575245
1488991049205644303,4,raw_matched,validation,16,ok,117,1872,0.10111200370348385,0.11375518502374697,29.05982905982906,0.36752136752136755,0.36752136752136755,0.36752136752136755,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0017328,0.7379119298991721
1488991049205644303,4,vectorchain_absolute,validation,16,ok,117,1872,0.07461260260896083,0.07787550958959119,16.931623931623932,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,52.12820512820513,63,0.0022539,0.9999886236356709
1488991049205644303,4,vectorchain_cartesian,validation,16,ok,117,1872,0.07425495589844673,0.07803925404234836,16.974358974358974,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,52.12820512820513,39,0.0022541,1.0048050380751858
1488991049205644303,4,vectorchain_relational,validation,16,ok,117,1872,0.07461175378881,0.07787797301575333,16.931623931623932,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,52.12820512820513,87,0.0022697,1.0
1488991049205644303,4,fixed_relational,validation,64,ok,117,7488,9.291531325944983e+17,6.367179760523716e+17,36.02564102564103,0.3504273504273504,0.3418803418803419,0.3504273504273504,1.0,1.0,4.0,28.0,224.0,37.0,87,0.002268,3.4453893359090623e-19
1488991049205644303,4,persistence,validation,64,ok,117,7488,0.33275090347463854,0.3626349820808059,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,5.7e-06,0.9620693020031358
1488991049205644303,4,raw_ar,validation,64,ok,117,7488,0.24528612350931034,0.2893437782181904,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.008127,1.3051265390257887
1488991049205644303,4,raw_matched,validation,64,ok,117,7488,6.519365870000975,5.0810921964917,29.05982905982906,0.36752136752136755,0.36752136752136755,0.36752136752136755,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0017328,0.049104381596351554
1488991049205644303,4,vectorchain_absolute,validation,64,ok,117,7488,0.32011961045773274,0.3769064796234773,16.931623931623932,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,52.12820512820513,63,0.0022539,1.0000306728757151
1488991049205644303,4,vectorchain_cartesian,validation,64,ok,117,7488,0.3162743499896798,0.3747020564212455,16.974358974358974,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,52.12820512820513,39,0.0022541,1.0121890360606363
1488991049205644303,4,vectorchain_relational,validation,64,ok,117,7488,0.3201294294467583,0.3769216457500183,16.931623931623932,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,52.12820512820513,87,0.0022697,1.0
1488991049205644303,4,fixed_relational,validation,128,ok,117,14976,5.184230103372311e+44,5.024109348709446e+44,36.02564102564103,0.3504273504273504,0.3418803418803419,0.3504273504273504,1.0,1.0,4.0,28.0,224.0,37.0,87,0.002268,1.3177537162990853e-45
1488991049205644303,4,persistence,validation,128,ok,117,14976,0.611062412498995,0.6130106614932399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,5.7e-06,1.1179772057866004
1488991049205644303,4,raw_ar,validation,128,ok,117,14976,0.611975343961988,0.6169634042723565,0.0,0.0,0.0,0.0,1.0,1.0,28.0,28.0,224.0,28.0,29,0.008127,1.1163094317886089
1488991049205644303,4,raw_matched,validation,128,ok,117,14976,74.10455837508343,58.30431978813238,29.05982905982906,0.36752136752136755,0.36752136752136755,0.36752136752136755,1.0,1.0,28.0,28.0,224.0,28.0,87,0.0017328,0.009218783074436968
1488991049205644303,4,vectorchain_absolute,validation,128,ok,117,14976,0.6831368444865625,0.7074834024743627,16.931623931623932,0.0,0.0,0.0,1.0,1.0,4.0,20.0,160.0,52.12820512820513,63,0.0022539,1.0000248910601441
1488991049205644303,4,vectorchain_cartesian,validation,128,ok,117,14976,0.6713696075131831,0.6989604343435601,16.974358974358974,0.0,0.0,0.0,1.0,1.0,4.0,12.0,96.0,52.12820512820513,39,0.0022541,1.0175525386341395
1488991049205644303,4,vectorchain_relational,validation,128,ok,117,14976,0.6831538484868453,0.7075170251367076,16.931623931623932,0.0,0.0,0.0,1.0,1.0,4.0,28.0,224.0,52.12820512820513,87,0.0022697,1.0
1488991049205644303,8,fixed_relational,test,16,ok,83,1328,0.4284301611973369,0.30932017372299087,44.204819277108435,0.6385542168674698,0.6385542168674698,0.6506024096385542,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0042608,0.17432881122343188
1488991049205644303,8,persistence,test,16,ok,83,1328,0.10130249932817585,0.11186027816251698,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7.7e-06,0.737274215237666
1488991049205644303,8,raw_ar,test,16,ok,83,1328,0.02913650653131107,0.03369562920589499,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0096288,2.56337253793735
1488991049205644303,8,raw_matched,test,16,ok,83,1328,0.18506271994049028,0.16046268031011068,19.325301204819276,0.4457831325301205,0.5421686746987951,0.5060240963855421,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0020166,0.4035805845597212
1488991049205644303,8,vectorchain_absolute,test,16,ok,83,1328,0.07470097306334415,0.07928239194492616,16.6144578313253,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,100.20481927710843,123,0.0024419,0.9998225944187115
1488991049205644303,8,vectorchain_cartesian,test,16,ok,83,1328,0.0762032232805315,0.08153182729616867,16.626506024096386,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,100.20481927710843,75,0.0024899,0.9801123558624633
1488991049205644303,8,vectorchain_relational,test,16,ok,83,1328,0.07468772069379503,0.07927289034073239,16.6144578313253,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,100.20481927710843,171,0.0024683,1.0
1488991049205644303,8,fixed_relational,test,64,ok,83,5312,1.7997832528310262e+19,2.0986429189764133e+19,44.204819277108435,0.6385542168674698,0.6385542168674698,0.6506024096385542,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0042608,1.689067071638575e-20
1488991049205644303,8,persistence,test,64,ok,83,5312,0.37218179041788263,0.3815581138625544,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7.7e-06,0.8167929508400221
1488991049205644303,8,raw_ar,test,64,ok,83,5312,0.1770127225835346,0.2214505807709301,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0096288,1.7173650481585336
1488991049205644303,8,raw_matched,test,64,ok,83,5312,1.7753076559366179,1.7830020764047465,19.325301204819276,0.4457831325301205,0.5421686746987951,0.5060240963855421,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0020166,0.17123536972748699
1488991049205644303,8,vectorchain_absolute,test,64,ok,83,5312,0.3040045817042524,0.3351814368443783,16.6144578313253,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,100.20481927710843,123,0.0024419,0.9999700042023834
1488991049205644303,8,vectorchain_cartesian,test,64,ok,83,5312,0.3002809906023846,0.3385561358689507,16.626506024096386,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,100.20481927710843,75,0.0024899,1.0123699879719623
1488991049205644303,8,vectorchain_relational,test,64,ok,83,5312,0.30399546284434503,0.3351938138059361,16.6144578313253,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,100.20481927710843,171,0.0024683,1.0
1488991049205644303,8,fixed_relational,test,128,ok,83,10624,1.4284627620547433e+46,2.3556039029773384e+46,44.204819277108435,0.6385542168674698,0.6385542168674698,0.6506024096385542,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0042608,4.137584543121328e-47
1488991049205644303,8,persistence,test,128,ok,83,10624,0.5930898023013137,0.5100509695935831,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7.7e-06,0.9965414043149219
1488991049205644303,8,raw_ar,test,128,ok,83,10624,0.4809772899351468,0.5200428003912576,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0096288,1.2288283809614045
1488991049205644303,8,raw_matched,test,128,ok,83,10624,19.437020817354075,19.103857723452194,19.325301204819276,0.4457831325301205,0.5421686746987951,0.5060240963855421,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0020166,0.030407877319476345
1488991049205644303,8,vectorchain_absolute,test,128,ok,83,10624,0.5910252900060988,0.5754209887707397,16.6144578313253,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,100.20481927710843,123,0.0024419,1.0000224262215778
1488991049205644303,8,vectorchain_cartesian,test,128,ok,83,10624,0.5893029152513933,0.5920804616451513,16.626506024096386,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,100.20481927710843,75,0.0024899,1.002945224219834
1488991049205644303,8,vectorchain_relational,test,128,ok,83,10624,0.5910385444702105,0.5755561223825886,16.6144578313253,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,100.20481927710843,171,0.0024683,1.0
1488991049205644303,8,fixed_relational,validation,16,ok,117,1872,0.07952249741923961,0.08156979376447163,33.452991452991455,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0027396,1.109378512182926
1488991049205644303,8,persistence,validation,16,ok,117,1872,0.08418280966883215,0.09124691837779256,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7e-06,1.0479639515368824
1488991049205644303,8,raw_ar,validation,16,ok,117,1872,0.02972604030349386,0.033352455293605476,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0081256,2.967786794720102
1488991049205644303,8,raw_matched,validation,16,ok,117,1872,0.11588637844497582,0.12191061542654064,17.299145299145298,0.358974358974359,0.41025641025641024,0.39316239316239315,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0017451,0.7612676403889413
1488991049205644303,8,vectorchain_absolute,validation,16,ok,117,1872,0.08823137154895326,0.08224270428416154,16.794871794871796,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,105.28205128205128,123,0.0022426,0.9998773488756134
1488991049205644303,8,vectorchain_cartesian,validation,16,ok,117,1872,0.09631980873440006,0.08617235279962884,16.871794871794872,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,105.28205128205128,75,0.0022765,0.9159128431753121
1488991049205644303,8,vectorchain_relational,validation,16,ok,117,1872,0.08822054987202661,0.08221992542540549,16.794871794871796,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,105.28205128205128,171,0.0022664,1.0
1488991049205644303,8,fixed_relational,validation,64,ok,117,7488,1.7434521232864093e+17,1.194650913358835e+17,33.452991452991455,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0027396,1.7919238710135567e-18
1488991049205644303,8,persistence,validation,64,ok,117,7488,0.33275090347463854,0.3626349820808059,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7e-06,0.9388805394856881
1488991049205644303,8,raw_ar,validation,64,ok,117,7488,0.19234815359651866,0.23758365682584617,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0081256,1.6242076772099212
1488991049205644303,8,raw_matched,validation,64,ok,117,7488,2.454468810902149,2.267882100280037,17.299145299145298,0.358974358974359,0.41025641025641024,0.39316239316239315,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0017451,0.12728348650467883
1488991049205644303,8,vectorchain_absolute,validation,64,ok,117,7488,0.3124303474715251,0.3654025982482137,16.794871794871796,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,105.28205128205128,123,0.0022426,0.9999455888230963
1488991049205644303,8,vectorchain_cartesian,validation,64,ok,117,7488,0.3089477713028039,0.35807255128271376,16.871794871794872,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,105.28205128205128,75,0.0022765,1.0112173538303928
1488991049205644303,8,vectorchain_relational,validation,64,ok,117,7488,0.31241334776861873,0.3653536449759572,16.794871794871796,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,105.28205128205128,171,0.0022664,1.0
1488991049205644303,8,fixed_relational,validation,128,ok,117,14976,1.3837535333958572e+44,1.3409257614134285e+44,33.452991452991455,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,8.0,56.0,448.0,73.0,171,0.0027396,4.637913069598499e-45
1488991049205644303,8,persistence,validation,128,ok,117,14976,0.611062412498995,0.6130106614932399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,7e-06,1.0502574641097409
1488991049205644303,8,raw_ar,validation,128,ok,117,14976,0.49886017828486506,0.525382009806607,0.0,0.0,0.0,0.0,1.0,1.0,56.0,56.0,448.0,56.0,57,0.0081256,1.2864784316328055
1488991049205644303,8,raw_matched,validation,128,ok,117,14976,53.38379617527978,29.28034134264335,17.299145299145298,0.358974358974359,0.41025641025641024,0.39316239316239315,1.0,1.0,56.0,56.0,448.0,56.0,171,0.0017451,0.012021866291726142
1488991049205644303,8,vectorchain_absolute,validation,128,ok,117,14976,0.6417809028731779,0.7219961032212174,16.794871794871796,0.0,0.0,0.0,1.0,1.0,8.0,40.0,320.0,105.28205128205128,123,0.0022426,0.9999874675155228
1488991049205644303,8,vectorchain_cartesian,validation,128,ok,117,14976,0.6363079016349305,0.7222738498146838,16.871794871794872,0.0,0.0,0.0,1.0,1.0,8.0,24.0,192.0,105.28205128205128,75,0.0022765,1.0085885435572979
1488991049205644303,8,vectorchain_relational,validation,128,ok,117,14976,0.6417728597639749,0.721963007178603,16.794871794871796,0.0,0.0,0.0,1.0,1.0,8.0,56.0,448.0,105.28205128205128,171,0.0022664,1.0
1488991049205644303,16,fixed_relational,test,16,ok,83,1328,112.63685984343095,88.52483729081605,64.98795180722891,0.7349397590361446,0.7349397590361446,0.7469879518072289,1.0,1.0,16.0,112.0,896.0,145.0,339,0.0105906,0.0010067049951692963
1488991049205644303,16,persistence,test,16,ok,83,1328,0.10130249932817585,0.11186027816251698,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.5e-06,1.1193414791990968
1488991049205644303,16,raw_ar,test,16,ok,83,1328,0.02460647350466491,0.02942266368023481,0.0,0.0,0.0,0.0,1.0,1.0,112.0,112.0,896.0,112.0,113,0.0095421,4.608221873933659
1488991049205644303,16,raw_matched,test,16,ok,83,1328,0.3099267883976519,0.2678964710022138,35.81927710843374,0.6385542168674698,0.6265060240963856,0.6867469879518072,1.0,1.0,112.0,112.0,896.0,112.0,339,0.0022783,0.36586733928619947
1488991049205644303,16,vectorchain_absolute,test,16,ok,83,1328,0.11347721602366093,0.11509443980895366,15.44578313253012,0.012048192771084338,0.0,0.024096385542168676,1.0,1.0,16.0,80.0,640.0,204.06024096385542,243,0.0023852,0.9992498354993365
1488991049205644303,16,vectorchain_cartesian,test,16,ok,83,1328,0.11125659038710538,0.11146751418424704,15.72289156626506,0.012048192771084338,0.0,0.012048192771084338,1.0,1.0,16.0,48.0,384.0,204.06024096385542,147,0.0023691,1.0191943600826723
1488991049205644303,16,vectorchain_relational,test,16,ok,83,1328,0.11339208944456586,0.11485922771948834,15.44578313253012,0.012048192771084338,0.0,0.024096385542168676,1.0,1.0,16.0,112.0,896.0,204.06024096385542,339,0.0023545,1.0
1488991049205644303,16,fixed_relational,test,64,ok,83,5312,2.2199961227050644e+23,3.471858489864967e+23,64.98795180722891,0.7349397590361446,0.7349397590361446,0.7469879518072289,1.0,1.0,16.0,112.0,896.0,145.0,339,0.0105906,1.7914197359101457e-24
1488991049205644303,16,persistence,test,64,ok,83,5312,0.37218179041788263,0.3815581138625544,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.5e-06,1.0685490183151014
1488991049205644303,16,raw_ar,test,64,ok,83,5312,0.1395107801694241,0.17750016956406928,0.0,0.0,0.0,0.0,1.0,1.0,112.0,112.0,896.0,112.0,113,0.0095421,2.850636246910948
1488991049205644303,16,raw_matched,test,64,ok,83,5312,6.21806398220823,5.880659510615867,35.81927710843374,0.6385542168674698,0.6265060240963856,0.6867469879518072,1.0,1.0,112.0,112.0,896.0,112.0,339,0.0022783,0.06395792772858402
1488991049205644303,16,vectorchain_absolute,test,64,ok,83,5312,0.39793564382812413,0.42081524249113467,15.44578313253012,0.012048192771084338,0.0,0.024096385542168676,1.0,1.0,16.0,80.0,640.0,204.06024096385542,243,0.0023852,0.9993939797902524
1488991049205644303,16,vectorchain_cartesian,test,64,ok,83,5312,0.3782092481871932,0.4073418672254418,15.72289156626506,0.012048192771084338,0.0,0.012048192771084338,1.0,1.0,16.0,48.0,384.0,204.06024096385542,147,0.0023691,1.0515197306570039
1488991049205644303,16,vectorchain_relational,test,64,ok,83,5312,0.39769448678578534,0.4204323551809493,15.44578313253012,0.012048192771084338,0.0,0.024096385542168676,1.0,1.0,16.0,112.0,896.0,204.06024096385542,339,0.0023545,1.0
1488991049205644303,16,fixed_relational,test,128,ok,83,10624,9.848925124060051e+51,2.1782796440462432e+52,64.98795180722891,0.7349397590361446,0.7349397590361446,0.7469879518072289,1.0,1.0,16.0,112.0,896.0,145.0,339,0.0105906,7.126047768871278e-53
1488991049205644303,16,persistence,test,128,ok,83,10624,0.5930898023013137,0.5100509695935831,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.5e-06,1.18336060801855
1488991049205644303,16,raw_ar,test,128,ok,83,10624,0.4078504043910254,0.4804308604600406,0.0,0.0,0.0,0.0,1.0,1.0,112.0,112.0,896.0,112.0,113,0.0095421,1.7208248453469668
1488991049205644303,16,raw_matched,test,128,ok,83,10624,262.8081761885164,309.45470020026175,35.81927710843374,0.6385542168674698,0.6265060240963856,0.6867469879518072,1.0,1.0,112.0,112.0,896.0,112.0,339,0.0022783,0.0026705375732201113
1488991049205644303,16,vectorchain_absolute,test,128,ok,83,10624,0.7019781803596731,0.6114218347526863,15.44578313253012,0.012048192771084338,0.0,0.024096385542168676,1.0,1.0,16.0,80.0,640.0,204.06024096385542,243,0.0023852,0.9998018865789849
1488991049205644303,16,vectorchain_cartesian,test,128,ok,83,10624,0.6890821855061674,0.6542580361803205,15.72289156626506,0.012048192771084338,0.0,0.012048192771084338,1.0,1.0,16.0,48.0,384.0,204.06024096385542,147,0.0023691,1.0185129202626912
1488991049205644303,16,vectorchain_relational,test,128,ok,83,10624,0.7018391090608841,0.6113756613779746,15.44578313253012,0.012048192771084338,0.0,0.024096385542168676,1.0,1.0,16.0,112.0,896.0,204.06024096385542,339,0.0023545,1.0
1488991049205644303,16,fixed_relational,validation,16,ok,117,1872,35.41732265943354,26.439031780917325,45.55555555555556,0.5299145299145299,0.5128205128205128,0.5384615384615384,1.0,1.0,16.0,112.0,896.0,145.0,339,0.0027941,0.003387695169168584
1488991049205644303,16,persistence,validation,16,ok,117,1872,0.08418280966883215,0.09124691837779256,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0,6.3e-06,1.4252683338825476
1488991049205644303,16,raw_ar,validation,16,ok,117,1872,0.025569895915618486,0.028261392492431706,0.0,0.0,0.0,0.0,1.0,1.0,112.0,112.0,896.0,112.0,113,0.0081499,4.692357500171149
1488991049205644303,16,raw_matched,validation,16,ok,117,1872,0.20193515903217543,0.18499929942462734,32.81196581196581,0.5726495726495726,0.5555555555555556,0.5897435897435898,1.0,1.0,112.0,112.0,896.0,112.0,339,0.0019351,0.594166431706578
1488991049205644303,16,vectorchain_absolute,validation,16,ok,117,1872,0.11998152245455697,0.11103202124769654,15.401709401709402,0.0,0.0,0.06837606837606838,1.0,1.0,16.0,80.0,640.0,211.43589743589743,243,0.0021821,1.0000130888795118
1488991049205644303,16,vectorchain_cartesian,validation,16,ok,117,1872,0.12079844426239897,0.10658927141688405,15.666666666666666,0.017094017094017096,0.0,0.03418803418803419,1.0,1.0,16.0,48.0,384.0,211.43589743589743,147,0.0021855,0.993250315522443
1488991049205644303,16,vectorchain_relational,validation,16,ok,117,1872,0.11998309287824803,0.11103285307777763,15.393162393162394,0.0,0.0,0.06837606837606838,1.0,1.0,16.0,112.0,896.0,211.43589743589743,339,0.0022009,1.0
1488991049205644303,16,fixed_relational,validation,64,ok,117,7488,6.900093757318591e+22,1.0259901345841047e+23,45.55555555555556,0.5299145299145299,0.5128205128205128,0.5384615384615384,1.0,1.0,16.0,112.0,896.0,145.0,339,0.0027941,6.132017539619723e-24
