condition_id,seed,horizon,context_length,tolerance,variant,features,role,representation,split,signal,n_examples,mae,rmse,rmse_ratio_vs_reference
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,second_order_response,51,0.011445865763126227,0.01392981448484842,0.997007288684817
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,regime_change,51,0.029101636665006193,0.03485070926303723,0.8053779375897431
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,sine,52,0.01878747232313289,0.0232291491835003,1.0005787008489582
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,chirp,52,0.02648863504492083,0.0375826270476374,0.8900070823687734
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ramp,52,0.012591495139780005,0.014813845027765267,0.9986633648881467
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,piecewise_linear,52,0.011503895359319774,0.014648964488104673,1.0002136817236336
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,first_order_response,52,0.012491191318988107,0.015701091046240873,0.9994791528774772
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,second_order_response,52,0.011905169988333443,0.014824263956891015,1.0004229259212982
seed-1729__h-4__c-32__turning_matched,1729,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,regime_change,52,0.02926192496100533,0.03754012775301464,0.7811445566615792
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,sine,51,0.020024231160353723,0.02441159669134883,0.9999807851101171
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,chirp,51,0.026486914741413264,0.034707696184535924,0.8647566487461814
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ramp,51,0.009699975847625514,0.012047235935736275,0.9999173729130443
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,piecewise_linear,51,0.013818211535929794,0.01675882274763963,1.0001566212281447
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,first_order_response,51,0.01207320889857419,0.014937268616297166,0.999987558546349
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,second_order_response,51,0.01149501659772159,0.013969625417657843,0.9998567013760995
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,regime_change,51,0.030153095054242487,0.03602406371763614,0.832493419905303
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,sine,52,0.018747017939726864,0.023212212415905233,0.999849161907046
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,chirp,52,0.027265264323189785,0.038313053621946105,0.9073045646193116
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ramp,52,0.01259854390051791,0.014833120382105444,0.9999627972899772
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,piecewise_linear,52,0.011550572041735955,0.014646381113699813,1.0000372920254503
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,first_order_response,52,0.012509205948794495,0.01570948070287412,1.0000132104713118
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,second_order_response,52,0.011938646529266841,0.014818806527416632,1.0000546285421739
seed-1729__h-4__c-32__turning,1729,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,regime_change,52,0.02926536618929961,0.03757865336265796,0.7819462073768603
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,sine,51,0.020017824471994308,0.024412278283702668,1.0000087054164262
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,chirp,51,0.026436274776591544,0.0339262658094771,0.8452869867792365
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ramp,51,0.00969924607550743,0.01204593375701093,0.999809292425781
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,piecewise_linear,51,0.013817132394789359,0.016757942754747165,1.0001041037732326
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,first_order_response,51,0.012072368308995742,0.014936182165288863,0.9999148252027117
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,second_order_response,51,0.011492869726698433,0.01396820802541984,0.9997552534785877
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,regime_change,51,0.030183467240472363,0.038734016678316704,0.8951187257481582
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,sine,52,0.01874796490445232,0.023215452144071967,0.999988710840783
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,chirp,52,0.028601716218482915,0.03843624915815325,0.9102220003696545
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ramp,52,0.01259787495328528,0.014832009784016404,0.9998879272192723
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,piecewise_linear,52,0.011547846958251912,0.014645810289595877,0.9999983168419773
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,first_order_response,52,0.012508158125235506,0.01570848653679031,0.9999499251701605
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,second_order_response,52,0.01193675877064637,0.01481828019375093,1.0000191086494234
seed-1729__h-4__c-32__full_relational,1729,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,regime_change,52,0.030706577407064308,0.037884265829356854,0.7883054695610596
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,sine,51,0.03147719220698725,0.03808667061112778,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,chirp,51,0.18870375521241475,0.211424617750973,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,ramp,51,0.018207126586869266,0.021968516188559876,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,piecewise_linear,51,0.02927565515684303,0.034381587115840155,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,first_order_response,51,0.03572672123932302,0.04068206903486846,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,second_order_response,51,0.03898773558933959,0.04392911517293984,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,validation,regime_change,51,0.3709163126455615,0.41799995207067764,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,sine,52,0.02540764242802479,0.033879054353144956,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,chirp,52,0.2848932154745103,0.32369689448523103,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,ramp,52,0.028522552480684523,0.0334321523705819,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,piecewise_linear,52,0.01845461346171429,0.023773652702192474,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,first_order_response,52,0.03512940268974652,0.04120014284508577,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,second_order_response,52,0.036993968407473675,0.04145343795312044,
seed-1729__h-16__c-32__raw,1729,16,32,,,,baseline,raw,test,regime_change,52,0.38408343601664624,0.4248032430322224,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,sine,51,0.08919173044685964,0.10051784823711189,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,chirp,51,0.27795499130878537,0.3106482285440044,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,ramp,51,0.019860445774649627,0.0249566869594158,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,piecewise_linear,51,0.029136996807268865,0.039015029257366024,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,first_order_response,51,0.024894158969475742,0.03150925138524204,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,second_order_response,51,0.02381099470829894,0.028834575004165718,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,validation,regime_change,51,0.48089802324377473,0.5331429433188708,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,sine,52,0.08065790262313767,0.09301911039456608,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,chirp,52,0.3899165013650822,0.437551407966384,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,ramp,52,0.0207435870120265,0.025227674215371535,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,piecewise_linear,52,0.023797072744577267,0.03105065036625235,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,first_order_response,52,0.02462771466217028,0.03079696125116268,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,second_order_response,52,0.02106572548893989,0.027332407995073603,
seed-1729__h-16__c-32__first_difference,1729,16,32,,,,baseline,first_difference,test,regime_change,52,0.48239461930127453,0.531570351274743,
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,sine,51,0.08651945431708141,0.09601352111334091,0.9999494915935939
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,chirp,51,0.3157464232413162,0.42022747097535756,2.6273482992628066
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,ramp,51,0.013927308081581779,0.016360343536073303,0.9376828067339884
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,piecewise_linear,51,0.02573314308325877,0.038280572202903186,1.0122510911856497
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,first_order_response,51,0.01609202113916077,0.019460718546303445,0.9695482294753569
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,second_order_response,51,0.016879522400512652,0.02081469655671629,0.9338882600408233
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,regime_change,51,0.761850509646927,0.9976616892403862,4.589530896274858
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,sine,52,0.08370644834378359,0.09275308786809937,0.9981607653964134
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,chirp,52,0.4445042576039606,0.6086945602649602,2.9784756808266355
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,ramp,52,0.013829505852266432,0.01643826193464131,0.9674890020475916
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,piecewise_linear,52,0.015070587258843039,0.01927031015732636,1.0369910703858618
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,first_order_response,52,0.016390162414553898,0.02100131570477263,0.9851622156157992
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,second_order_response,52,0.01522106892597666,0.01925318668938896,1.020679760690889
seed-1729__h-16__c-32__segment,1729,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,regime_change,52,0.6248087625674608,0.8854924015103856,4.238084570634342
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,sine,51,0.08593214384899672,0.09601837084823817,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,chirp,51,0.13724542245728072,0.15994357165864417,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ramp,51,0.014874357669698782,0.01744763092442472,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,piecewise_linear,51,0.02593964463173177,0.037817269387247734,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,first_order_response,51,0.01666790273805535,0.020071944803441138,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,second_order_response,51,0.017883538249428024,0.022288208822548443,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,regime_change,51,0.17147992401253206,0.21737770412443438,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,sine,52,0.08388309898439965,0.09292399689869903,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,chirp,52,0.15644946404569515,0.2043644553431523,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ramp,52,0.01442983048979362,0.01699064475136297,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,piecewise_linear,52,0.014689057189778339,0.01858290848170556,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,first_order_response,52,0.016842837653191917,0.021317621983345407,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,second_order_response,52,0.0146562924961692,0.018863102248992035,1.0
seed-1729__h-16__c-32__absolute_geometry,1729,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,regime_change,52,0.16144378876534082,0.20893693524804957,1.0
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,sine,51,0.08659431379183932,0.09604274357870969,1.0002538340346354
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,chirp,51,0.10776712761401393,0.1384486485408209,0.8656093339987535
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ramp,51,0.013880119248724088,0.016311095329675913,0.9348601767385059
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,piecewise_linear,51,0.025738656789083943,0.038265610173392826,1.0118554510521132
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,first_order_response,51,0.01605242440527896,0.019422643736339427,0.9676513126425899
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,second_order_response,51,0.016833924123037334,0.020723161764405924,0.9297813893165251
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,regime_change,51,0.11604094522784587,0.16278095505309928,0.748839241396707
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,sine,52,0.08383656771383005,0.0928521864383792,0.9992272129620284
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,chirp,52,0.10966190515114715,0.14933574257847892,0.7307324667967646
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ramp,52,0.013808827005091182,0.016411211276573995,0.9658969107253864
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,piecewise_linear,52,0.015141765346606294,0.01934698669981519,1.0411172566911067
seed-1729__h-16__c-32__turning_matched,1729,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,first_order_response,52,0.016354669141089632,0.02097629024595493,0.9839882826678724
