representation,variant,features,role,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max,rmse_ratio_vs_reference_mean,rmse_ratio_vs_reference_median
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,64,0.1,sine,5,0.018322221489389535,0.0190019928241442,0.023448064803396267,0.023280409947898106,0.022310677307904855,0.024573170681032964,0.019742027213735802,0.02733403886640962,1.0018219042603165,0.9932159272784763
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,chirp,5,0.03561638196757999,0.03561156938331717,0.04272397920846046,0.0422808729319378,0.04211864678102875,0.04376728629245349,0.03859062557627758,0.046862464460604686,1.326428604887186,1.3887201179711253
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,first_order_response,5,0.013024750234547827,0.01353402838272824,0.016003938761514284,0.01581615010456073,0.01562790576862018,0.01683210943454903,0.014120270895384118,0.017623257604457376,1.0015429188449456,1.000924240369455
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,piecewise_linear,5,0.013533290540519268,0.012894241843952286,0.017083961727278253,0.015973132570522432,0.015889571014984543,0.01651411701190638,0.015283445576251881,0.021759542462726014,1.0106996983814933,1.008284842576995
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,ramp,5,0.011936680046259612,0.012128218542639173,0.014616571074090312,0.015350009200611461,0.014291198190077771,0.015631507080648907,0.011154452197489511,0.016655688701623903,1.0023915619069925,1.0018372280312395
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,regime_change,5,0.06153116432674771,0.061533236338628894,0.07396981205919044,0.0740152538827871,0.0725836778922902,0.07416575719650179,0.07021876161237621,0.07886560971199696,1.1086147746662203,1.1646558182486495
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,second_order_response,5,0.014083122976126322,0.013821628799083125,0.017769526728200098,0.01835549563801765,0.016674256936635483,0.01849466923268902,0.014749418369963635,0.020573793463694704,1.026641046580642,1.0274784212721626
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,4,128,0.1,sine,5,0.01726285286607977,0.01733934712491976,0.023423014374867334,0.022636587007416248,0.022387206014541392,0.022871519327579217,0.020619901283087837,0.02859985824171197,0.9661738491241479,0.9787109966287683
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,chirp,5,0.1820080122320218,0.1963082332019253,0.22883945484344387,0.24509339711017814,0.18690327030158102,0.24603572606688112,0.14352443672848594,0.32264044401009323,0.9175723095564141,1.0040114746463316
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,first_order_response,5,0.01601785165695805,0.016138636366320038,0.019947813730162474,0.020052661321152222,0.019755348494814997,0.02029827567780815,0.017279291101416985,0.022353492055620008,0.9997004921234135,0.9997977732372823
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,piecewise_linear,5,0.027506023892101557,0.027090281494474337,0.04264299527929093,0.037863160577522974,0.03781673439451058,0.03814486624071544,0.03759377335669904,0.06179644182700661,1.032496833360574,1.001213498251429
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,ramp,5,0.0155011219223854,0.015561119902112007,0.019294787083120678,0.019804173479620702,0.017947600355086156,0.020124320593633612,0.017398679550543056,0.02119916143671987,0.9987397251452723,0.9987636208465701
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,regime_change,5,0.29483369811952553,0.287011661571599,0.37208803952351943,0.3617422436236429,0.35072316544809157,0.36661587378253624,0.18696433383128816,0.5943945809320386,0.9888772629812298,1.027995632904612
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,second_order_response,5,0.018778987011664396,0.018386292478076164,0.02288844167762518,0.022283828430350823,0.02224378005162959,0.022519117206098612,0.021744003690811316,0.025651479009235572,0.9984910748565443,0.9980123991954437
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,32,0.1,sine,5,0.08555995739754882,0.085938252933695,0.09516486372523318,0.09602049089776532,0.09382106010455946,0.09641449738418585,0.09188838558528056,0.09767988465437479,0.9999779011966557,0.9999739042513162
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,chirp,5,0.2195626588055269,0.17972894656161167,0.2795007973584676,0.21835348519115522,0.20801685019649102,0.2803367011402531,0.15717321929888994,0.5336237309655487,1.860929396161141,1.7037163014449532
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,first_order_response,5,0.013776145505477965,0.01372022769834564,0.01719696614820721,0.01687324168713372,0.016840038936260803,0.01773128677499028,0.014850911783918737,0.019689351558732523,1.0057592020489223,1.005952695165213
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,piecewise_linear,5,0.030357871283601057,0.02903859860610444,0.05001508251976424,0.045514201601612125,0.04111461093494291,0.04594145880758322,0.0408103256983386,0.07669481555634439,1.1093393948264856,1.0179389583117548
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,ramp,5,0.012835587406843606,0.01314448823042424,0.015880865901381994,0.01559404746003034,0.015514245768004049,0.017407498614420015,0.012981082260312735,0.017907455404142823,1.002601202365499,1.0037277188256235
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,regime_change,5,0.3627694223477787,0.34335080371493887,0.4389282064774272,0.40973836449827256,0.39198572427262046,0.5007370648284986,0.37175622357075616,0.5204236552169884,1.218927514037734,1.1471581370213881
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,second_order_response,5,0.019469904760691374,0.01923615688632758,0.023546804561830635,0.02340211839687781,0.02317366564379378,0.023423987948907238,0.022990598261763685,0.024743652557810664,1.0001985822549764,0.9999482107527913
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,64,0.1,sine,5,0.05061824280327724,0.05386542929329598,0.0651359562301117,0.06843053205961362,0.06007260222492914,0.06940921280497278,0.05305310451676807,0.07471432954427486,0.9580028645787927,0.9752980946398305
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,chirp,5,0.2333160561036934,0.2381022711918722,0.26888724535588826,0.26701297396116813,0.25904415853748197,0.28320407743488385,0.24817941696159454,0.286995599884313,1.5758594686592236,1.4946381643217392
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,first_order_response,5,0.013073112084093712,0.013012245009250746,0.016058297554464064,0.01629417046440308,0.015159680761766135,0.01633362054336596,0.014032890123129221,0.018471125879655922,1.0073934676064789,1.007733790638782
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,piecewise_linear,5,0.03131608175107936,0.032217952978744004,0.0443200360695717,0.04380709219489929,0.043732436145643976,0.04544031297087563,0.04205387148235233,0.04656646755408727,1.0578473041628311,1.0464921743022555
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,ramp,5,0.012474813332745211,0.012334893336292715,0.01553847669924562,0.015312642474657205,0.014839670950943892,0.01693017482278814,0.013430163734451533,0.017179731513387333,1.026163462078236,1.018853849117203
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,regime_change,5,0.3696442086435746,0.34442177596210866,0.424898950363119,0.4027465476779192,0.4027237620364106,0.4567142468831821,0.40105744192371184,0.4612527532943712,1.023940141153815,0.9273722992598887
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,second_order_response,5,0.030663576608369957,0.031065887122308233,0.039829887675571926,0.039169978285396735,0.03436020408597236,0.04141941593326532,0.03319923270596661,0.051000607367258616,1.0912187204420234,1.0979153896033425
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,validation,16,128,0.1,sine,5,0.0383683668007486,0.03833205917254581,0.06045637938342777,0.058309842267946714,0.05615117503277068,0.06437987067765953,0.051645428758032824,0.0717955801807291,0.8324482835432396,0.8509116150598414
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,chirp,5,0.020196968756626837,0.021121474015107822,0.025915651822729528,0.026302840851828595,0.023425836572593783,0.02703955951148743,0.022946595789040156,0.029863426388697673,1.3943583558871142,1.3542553834504412
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,first_order_response,5,0.01147633653202244,0.010766086343347013,0.013880174305478023,0.013992152446410725,0.01250784830457713,0.015043568636581007,0.011573656361936286,0.01628364577788497,0.9998741354687948,1.0001861355746613
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,piecewise_linear,5,0.01108309102006029,0.010960557921186003,0.013482233101493074,0.013540931084544378,0.01214531547000649,0.014678122791945213,0.010946642704476133,0.01610015345649316,0.9997996929266272,1.0001633174789097
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,ramp,5,0.011139690327583154,0.011383105710448644,0.013672512713209647,0.014009748742627821,0.01347002990723634,0.014162707931175552,0.01175136453087901,0.014968712454129516,0.9998232248884303,1.0000067183317767
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,regime_change,5,0.02759733307817839,0.028202772714593125,0.033364546619031724,0.0334288084665514,0.03279894111294342,0.0351867941863674,0.029250168596389674,0.03615802073290671,1.5029502629919504,1.7119691960122176
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,second_order_response,5,0.011079234715792084,0.010784417698030362,0.013975651340919682,0.013158437128458109,0.012929605105952887,0.014226337701939082,0.012702580711227556,0.016861296057020768,0.99977337829329,1.0003014045419212
vectorchain,segment,"dt,dy",secondary,test,1,32,0.1,sine,5,0.011628477145493204,0.011385101425110377,0.014739764051789315,0.014820645259235685,0.014252502477718367,0.015450558568175128,0.013322791024978919,0.015852322928838466,0.9987621411457897,0.9990478012005786
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,chirp,5,0.022692019436120498,0.022785182322264383,0.02734413828154416,0.026831045623644616,0.02551295342604871,0.02803821595371291,0.02487447360434209,0.03146400279997248,1.512903806787005,1.538140045758216
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,first_order_response,5,0.011422235063411432,0.01070420055622001,0.013819691402766555,0.013977819283573039,0.01252267512580043,0.014853349815608699,0.011533017056458473,0.01621159573239212,1.0016798082807525,1.001554415417979
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,piecewise_linear,5,0.011034909178338553,0.0109547538142435,0.013423070257664028,0.013502542660447772,0.012038132929846578,0.01461419631938656,0.010966931622910202,0.01599354775572903,0.9992592343690079,0.9997881523582263
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,ramp,5,0.011112487651582839,0.011279720927610915,0.013618919032916385,0.013863509979026608,0.013381372415111014,0.014242403188067548,0.011693424945859758,0.014913884636517001,1.0014480433500907,1.0007506990670867
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,regime_change,5,0.026133883992483186,0.02696758141244583,0.031190273994193864,0.03306662358926131,0.028598976038265993,0.03311416703590071,0.02647993576194644,0.03469166754559484,1.5935177994875336,1.6784659715448282
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,second_order_response,5,0.011031505519904335,0.010835363113552486,0.013918936138793631,0.01329310468562309,0.012719338422100001,0.014226082856959553,0.012591720357045567,0.016764434372239942,1.0014682215037112,1.0007055786176724
vectorchain,segment,"dt,dy",secondary,test,1,64,0.1,sine,5,0.01337174280467901,0.013555306975591232,0.016998737946458394,0.01711775712009164,0.01701779519961358,0.017415721351856234,0.015536552819194823,0.0179058632415357,1.1582101569982903,1.1914607541710203
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,chirp,5,0.0219032312474605,0.021219537697523654,0.026426315623454134,0.02545183268145056,0.025169200567183758,0.027129030111885517,0.02515869468850675,0.02922282006824408,1.4536167322365243,1.4028417827602464
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,first_order_response,5,0.011334891654272131,0.010566924635551861,0.013740641578644953,0.013806272431303532,0.012312208736321299,0.014998912503512488,0.01144924221294029,0.016136572009147157,1.001422168094337,1.0018447822780094
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,piecewise_linear,5,0.011000898381871762,0.010851140913530217,0.013533517156840518,0.013352939183632747,0.012720408168592559,0.01481843991287343,0.010599785994614747,0.016176012524489112,1.0077677958091442,1.0134636177869059
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,ramp,5,0.011072218819159634,0.011213229190429823,0.013589621622172181,0.013832905580666521,0.013342372951138437,0.014218841576997444,0.011655414409820007,0.014898573592238507,1.001346216736645,0.9993491066544109
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,regime_change,5,0.026246315918059388,0.026990809234722822,0.03006208401479691,0.030311709117079876,0.029966381082255324,0.03125209231678531,0.026525843561349176,0.032254393996514856,1.5208410886592083,1.5481207721338646
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,second_order_response,5,0.010984454657262504,0.010916043932269755,0.013912767902784626,0.013235329098316683,0.012843695037344765,0.014142212759971134,0.01247745790821037,0.016865144710080177,0.9992157707855374,0.9982983666678801
vectorchain,segment,"dt,dy",secondary,test,1,128,0.1,sine,5,0.01257197231982186,0.01269658285594394,0.01595475794574175,0.016148001248147168,0.016110297298874796,0.016204162868084713,0.015074044881292051,0.016237283432310026,1.0857652641600182,1.0777452651735628
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,chirp,5,0.07060853651922179,0.06921911270362999,0.09584290449020857,0.09482705297994688,0.0900032297709346,0.10003223399990542,0.08942930738330648,0.1049226983169495,1.8378359749531952,1.841428905121496
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,first_order_response,5,0.012626533571565549,0.01250589899993266,0.01595912661254888,0.015714528766206104,0.014656485921882898,0.017934546611868364,0.012570759321011368,0.018919312441775672,1.0001912155262427,1.0003972946595028
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,piecewise_linear,5,0.012176118736573642,0.012030153907218575,0.01529976531248283,0.014656942509206497,0.01456070343336285,0.016427872700017436,0.0143507764136135,0.016502531506213867,1.0009582806940442,1.000942520879013
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,ramp,5,0.01133007187645503,0.011929412465774501,0.014059837323715203,0.014827616604843516,0.012914843848090012,0.015398496981405402,0.010993104635224753,0.01616512454901234,0.9999748083058174,0.9999582129833692
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,regime_change,5,0.1010819318041867,0.09822603233585088,0.13401422468566376,0.13114367707806696,0.12161616355488661,0.1461309222881763,0.11798753839421403,0.15319282211297494,2.1536781042548157,2.080101853355829
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,second_order_response,5,0.013096527250520068,0.013110540372403407,0.016388502345767168,0.016400041508113777,0.016325790958168027,0.016806280747043285,0.014831824023278295,0.017578574492232452,1.0012081276744818,1.001234760063068
vectorchain,segment,"dt,dy",secondary,test,4,32,0.1,sine,5,0.018149117007947222,0.018456555312049074,0.02241752898866966,0.02299673850051413,0.021820575951190226,0.023128565538590416,0.02092893825976309,0.023212826693290445,0.9989388939926676,0.9986584023792459
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,chirp,5,0.08004946553317886,0.07974538818469258,0.09491007841614388,0.09445275056531946,0.09343921072038223,0.09708703475395414,0.09142158251990432,0.09814981352115923,2.2237126501596256,2.1711521865896843
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,first_order_response,5,0.012165111432358927,0.011975839098852328,0.015529395990372888,0.015102037961036173,0.01434939013258108,0.017490467660004998,0.012115458375225608,0.018589625823016577,1.0067263454992152,1.006724770825393
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,piecewise_linear,5,0.011930638975613155,0.011757561764468108,0.014882635631290816,0.014203530852183706,0.0141673103677114,0.015993708002961706,0.013839692546213134,0.016208936387384135,1.0034885136768366,1.004677349493637
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,ramp,5,0.011032902214269167,0.011511848352296187,0.013596035174660945,0.014185779736857775,0.012318155611836596,0.01484670836622732,0.010839529529375856,0.015790002629007177,1.0085874213480746,1.0087993945691853
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,regime_change,5,0.09096401479464908,0.091399136367806,0.11083955386569311,0.11175913483201151,0.11053764087284698,0.11260138735148069,0.10106966775617951,0.1182299385159468,2.2757360622113394,2.298701204404168
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,second_order_response,5,0.012977330848833105,0.012615532734339767,0.01613015927072333,0.01616047439075475,0.016112847427434882,0.016216933772862815,0.014957686903947547,0.01720285385861666,1.0131706428247491,1.013394146991208
vectorchain,segment,"dt,dy",secondary,test,4,64,0.1,sine,5,0.03483138167892682,0.034700404437880736,0.04148231474439695,0.04155696905505492,0.04143632472998516,0.04189822668622689,0.04034691467439527,0.042173138576322516,2.0305476741176887,2.0397327940454058
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,chirp,5,0.07805689779424486,0.07899159210221389,0.09089961800442448,0.09138809158662185,0.08995059862243117,0.09173503903150848,0.08860304279080324,0.09282131799075763,1.6690017871029954,1.6453178189327484
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,first_order_response,5,0.012065266458570206,0.011879577386210786,0.015306965296794442,0.014850110485707465,0.014339643441224521,0.017261479497256118,0.011957557735221109,0.01812603532456299,1.0097697609357055,1.009688956983105
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,piecewise_linear,5,0.012825992956343523,0.012910776174860712,0.015926463429773517,0.015975692047055814,0.015414906971285482,0.016346465509760474,0.014935687969673117,0.0169595646510927,1.085805722803356,1.0654438070848062
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,ramp,5,0.01091367844535743,0.01148077181913215,0.013485338472568498,0.014262906981073395,0.012169972323667603,0.014771028065229407,0.01059328074841017,0.01562950424446191,1.0146644986796978,1.0145688089780212
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,regime_change,5,0.09535039718135714,0.09638803277086454,0.1084754770421412,0.10959003285972396,0.10936855581425456,0.11074510613888114,0.101354420177637,0.11131927022020938,1.8583090335526016,1.8438123526681789
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,second_order_response,5,0.013418332790298035,0.013245968918212118,0.016780586269564128,0.016763365066051163,0.016708696482241287,0.016887019458477235,0.015840957866034674,0.017702892475016278,1.0415949740646158,1.0437872569567008
vectorchain,segment,"dt,dy",secondary,test,4,128,0.1,sine,5,0.027536762411819894,0.02746748657057292,0.03207685736262704,0.03198727887440545,0.03181597505489116,0.032492724987018586,0.030455844549227958,0.03363246334759206,1.5980822137426482,1.555467252974149
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,chirp,5,0.3968662198293097,0.3761833394552913,0.5313848015341633,0.5014381563418083,0.49212801649672633,0.5844073099526018,0.47025596461472025,0.6086945602649602,1.8291059992164034,1.8031716372548308
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,first_order_response,5,0.014895562864636966,0.01630882571783023,0.018755158106782084,0.020631915932987726,0.017579156834100287,0.020910695703634297,0.013652706358415492,0.02100131570477263,0.9875674698757464,0.9915207825682911
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,piecewise_linear,5,0.01540224303268696,0.015070587258843039,0.01928759850028729,0.01927031015732636,0.01740449713715755,0.019318339789957735,0.01711475821612394,0.023330087200870857,1.0286828779204487,1.023859039854129
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,ramp,5,0.01399314637868671,0.013970960532684745,0.017778013179303963,0.017666430255517833,0.01643826193464131,0.019394062946492374,0.015657567748742475,0.019733743011125817,0.973663744899409,0.9739749237582709
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,regime_change,5,0.5312278460844839,0.4776499323391524,0.7301772768881152,0.6443078815061811,0.6162021026940946,0.8854924015103856,0.614496741634792,0.8903872570951225,2.402375853920985,2.426992342750357
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,second_order_response,5,0.01645379664754959,0.016444781417143367,0.020916521550063315,0.020808128802116542,0.02056268665963264,0.021840882925688896,0.01925318668938896,0.022117722673489548,1.0157268469369594,1.0184795874033832
vectorchain,segment,"dt,dy",secondary,test,16,32,0.1,sine,5,0.08272791623127423,0.08310390891095001,0.09164933553347064,0.09197783997300381,0.09137253020542675,0.09213801837602723,0.09000520124479608,0.09275308786809937,0.9971712148258284,0.9978770243562899
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,chirp,5,0.33903861023533494,0.34079343660620254,0.40105837597880684,0.4073287130355262,0.39208598333784805,0.4100884128912635,0.38250391062778205,0.41328486000161424,1.4648882988543486,1.473693433031699
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,first_order_response,5,0.013958143322468076,0.014189836414658288,0.017779672946230896,0.01894337016409407,0.01648215686900723,0.01939657741392613,0.014162611419731528,0.019913648864395523,1.0491927091558302,1.039849762954094
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,piecewise_linear,5,0.013939808020732533,0.014086180191517257,0.017307546121102083,0.01735044278313157,0.0156965946074039,0.018106564160432128,0.014801693490230876,0.020582435564311944,0.939899816544318,0.9363046115223093
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,ramp,5,0.013157387799517719,0.012557198650649751,0.016496084428245995,0.015398959038273166,0.015330159309186955,0.01825174677840576,0.014498346473269226,0.019001210542094884,1.067540939238083,1.068357847690396
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,regime_change,5,0.37636661784933045,0.3793469672313628,0.44316469729264385,0.44485643292481714,0.4432796810684838,0.45348672042735255,0.408428467208119,0.465772184834447,1.4015784905058388,1.41498435240314
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,second_order_response,5,0.01924571941083895,0.019380087408730907,0.023857638910099257,0.02374536410101547,0.02321619732049101,0.023957050824652763,0.022961374036821035,0.025408208267516014,1.096249403897764,1.1038154338550537
vectorchain,segment,"dt,dy",secondary,test,16,64,0.1,sine,5,0.13788883072719138,0.13746195802210492,0.15969987867583452,0.15883346899165027,0.15855403959512468,0.16137083699597324,0.15648512123575678,0.16325592656066754,2.5801878791908877,2.5413907775836635
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,chirp,5,0.32755520101764773,0.3293591985437748,0.3725872497053923,0.37702373634089975,0.367730677003016,0.3772865725651609,0.3558545538270123,0.3850407087908726,1.051019117677661,1.0200555491630316
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,first_order_response,5,0.012473037234050483,0.013164942471972106,0.016239309727741364,0.017817358450153146,0.015276328662262556,0.01782782402263746,0.012372130611425364,0.017902906892228298,1.0419015446897462,1.0392169336702877
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,piecewise_linear,5,0.015764579846258682,0.0158690527717165,0.01962645604895602,0.019518837665010856,0.01766037189055891,0.021305460707318945,0.015742489276825207,0.023905120705066188,1.137046006925304,1.0593385799362676
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,ramp,5,0.013090922103930074,0.012989627112392287,0.016203571488905548,0.01586888736730624,0.01462413807599412,0.01730026296834584,0.014171790045050666,0.019052778987830858,1.1210157259992388,1.1319115004920544
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,regime_change,5,0.4017893930232456,0.40519458924082496,0.4482599340327966,0.4498824344172738,0.4485546362955409,0.45638388043021544,0.42623355672592655,0.4602451622950265,1.1584178953038209,1.1523785148289545
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,second_order_response,5,0.02503390657467096,0.025118896015358643,0.030356519658988133,0.030575691022794064,0.03000768752298453,0.03065930097890105,0.029455590363152328,0.03108432840710869,1.1786549948445126,1.2036285655546053
vectorchain,segment,"dt,dy",secondary,test,16,128,0.1,sine,5,0.10023645241241566,0.10119495552965568,0.11002847592125446,0.10974429121238453,0.10971383288628393,0.11053593178979099,0.10953671047707185,0.11061161324074095,2.0408822427464677,2.0738892845912247
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,chirp,5,0.018195083742410408,0.018927980113107302,0.022743017822888238,0.023730960863309163,0.021613681991104507,0.023846542641767998,0.020167205961715534,0.024356697656543986,1.2722443797828114,1.1406092967586128
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,first_order_response,5,0.011075666322201591,0.010605380875765055,0.014020357902858752,0.014042892470705235,0.013118931819872037,0.014682749664886132,0.01252571359218532,0.01573150196664503,1.0005127951590571,0.9998916893476554
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,piecewise_linear,5,0.013091080293954302,0.012819991856140942,0.016218449121677685,0.016337842843895584,0.01524292521070005,0.01731645796094329,0.014099176383931832,0.018095843208917665,0.9945471458801958,0.9999970006025701
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,ramp,5,0.011754772529713001,0.01191280348679047,0.014237127460989391,0.014111339557176902,0.014026003537537404,0.014278450780452572,0.013923007940040137,0.014846835489739928,0.9991803991268645,1.0001081634358335
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,regime_change,5,0.02737630796753195,0.02613086798167544,0.03397819323250058,0.03166267225237786,0.030653433295678875,0.03554403504893878,0.03021119057428717,0.04181963499122021,1.504082453219231,1.5110335253431804
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,second_order_response,5,0.011249926872356446,0.010945466276173953,0.014173363338017655,0.013819900832966454,0.01379135246436016,0.014743732259160484,0.013588269884504428,0.014923561249096747,0.9994205539328573,0.999947750023846
vectorchain,segment,"dt,dy",secondary,validation,1,32,0.1,sine,5,0.011989903247055978,0.012112295698352671,0.014933844958588197,0.014896565577470388,0.014884260570680135,0.015269497624276571,0.013951247745332082,0.015667653275181808,0.9999787472802858,1.0001624260077127
vectorchain,segment,"dt,dy",secondary,validation,1,64,0.1,chirp,5,0.021444125363022738,0.02145710652674907,0.02611681166267362,0.02542416484779146,0.024873547999489327,0.027460378573877595,0.022840039163445434,0.0299859277287643,1.6132366482696383,1.644561896464215
vectorchain,segment,"dt,dy",secondary,validation,1,64,0.1,first_order_response,5,0.010947160766153794,0.010414106655821279,0.01391009963049138,0.013868311359323466,0.012963371996245348,0.01468341707594313,0.012577587993574226,0.015457809727370729,1.002009156868095,1.002177171353575
vectorchain,segment,"dt,dy",secondary,validation,1,64,0.1,piecewise_linear,5,0.012971952444189116,0.01265245917778984,0.016229946793417365,0.01672521266943167,0.01514056937806458,0.017482744612867168,0.014125273500420456,0.017675933806302953,0.9951884104931217,0.9969424784567111
vectorchain,segment,"dt,dy",secondary,validation,1,64,0.1,ramp,5,0.011591704893604,0.011746489620150678,0.01405154606802334,0.013985913439875486,0.0137009325323148,0.014145808087840238,0.013633087532218122,0.014791988747868062,1.000472571578409,1.0014469313957668
vectorchain,segment,"dt,dy",secondary,validation,1,64,0.1,regime_change,5,0.027060309122880672,0.027292956924551543,0.032956483793551136,0.033180572022714766,0.031032383273234893,0.03491546095902368,0.02946340787157976,0.036190594841202586,1.5959537760206195,1.6145724369986527
vectorchain,segment,"dt,dy",secondary,validation,1,64,0.1,second_order_response,5,0.0112157710019126,0.010943095355644545,0.01407600693325814,0.013822542297151831,0.013746644256194101,0.014611390624168148,0.013347813663587381,0.014851643825189238,1.0012319304546726,1.0010992918385015
