condition_id,seed,horizon,context_length,tolerance,role,causal_scope,selected_parameter,representation,split,status,error_type,error_message,n_examples,n_representation_features,n_pooled_features,n_model_parameters,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,step_reduction_factor_vs_raw,scalar_reduction_factor_vs_raw,mae,rmse,rmse_ratio_vs_raw,predictive_parity_vs_raw,structural_reduction_success,payload_reduction_success,joint_success,representation_runtime_s,train_runtime_median_s,train_runtime_q1_s,train_runtime_q3_s,inference_runtime_median_s,inference_runtime_q1_s,inference_runtime_q3_s,train_design_bytes,model_state_bytes,candidate_rmse_ratio_vs_control,candidate_predictive_advantage,candidate_pareto_vs_control
seed-31415__h-1__c-64__raw,31415,1,64,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.014905524111381477,0.01935007654134229,1.0,,,,,0.0613186,0.0002243,0.0002243,0.0002243,2.83e-05,2.83e-05,2.83e-05,23184,80,,,
seed-31415__h-1__c-64__raw,31415,1,64,,baseline,strict_online,,raw,test,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.014757242681103181,0.01919115887356014,1.0,,,,,0.0613186,0.0002243,0.0002243,0.0002243,2.98e-05,2.98e-05,2.98e-05,23184,80,,,
seed-31415__h-1__c-64__first_difference,31415,1,64,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.01859723675281547,0.026995783345976035,1.3951254036798435,,,,,0.0683352,0.0002194,0.0002194,0.0002194,2.79e-05,2.79e-05,2.79e-05,23184,80,,,
seed-31415__h-1__c-64__first_difference,31415,1,64,,baseline,strict_online,,first_difference,test,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.019128051497454765,0.0278570580713848,1.451556847344105,,,,,0.0683352,0.0002194,0.0002194,0.0002194,3.06e-05,3.06e-05,3.06e-05,23184,80,,,
seed-31415__h-1__c-64__absolute_geometry,31415,1,64,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.680672268907563,6.722689075630252,53.78151260504202,38.08,9.52,0.01253145771684851,0.015725292760573,0.8126734138221736,,,,,1.4021964,0.0002767,0.0002767,0.0002767,3.59e-05,3.59e-05,3.59e-05,92736,296,,,
seed-31415__h-1__c-64__absolute_geometry,31415,1,64,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,357,4,12,13,1.6638655462184875,6.65546218487395,53.2436974789916,38.464646464646464,9.616161616161616,0.01142156012013846,0.014148328284968426,0.7372315751322722,,,,,1.4021964,0.0002767,0.0002767,0.0002767,3.61e-05,3.61e-05,3.61e-05,92736,296,,,
seed-31415__h-1__c-64__local_geometry,31415,1,64,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.019400598583716747,0.029160057003252884,1.506973729067745,,,,,0.1114791,0.0003296,0.0003296,0.0003296,3.64e-05,3.64e-05,3.64e-05,92736,296,0.5392751035712584,True,True
seed-31415__h-1__c-64__local_geometry,31415,1,64,,primary_control,strict_online,1,local_geometry,test,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.01939304539217887,0.02929513003530697,1.5264909340971158,,,,,0.1114791,0.0003296,0.0003296,0.0003296,3.68e-05,3.68e-05,3.68e-05,92736,296,0.4829583711666966,True,True
seed-31415__h-1__c-64__moving_average_geometry,31415,1,64,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.013361204336861842,0.016729048002969323,0.8645468645680535,,,,,0.1764228,0.0002807,0.0002807,0.0002807,3.54e-05,3.54e-05,3.54e-05,92736,296,0.9399992610327759,True,True
seed-31415__h-1__c-64__moving_average_geometry,31415,1,64,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.012445219478895023,0.015645907878188828,0.8152664454122339,,,,,0.1764228,0.0002807,0.0002807,0.0002807,3.67e-05,3.67e-05,3.67e-05,92736,296,0.9042829853735683,True,True
seed-31415__h-1__c-64__ewma_geometry,31415,1,64,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.015172377630930621,0.019977387459015467,1.0324190406344336,,,,,0.1525646,0.0002857,0.0002857,0.0002857,3.69e-05,3.69e-05,3.69e-05,92736,296,0.787154616329796,True,True
seed-31415__h-1__c-64__ewma_geometry,31415,1,64,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.014506975116659056,0.01909620891381481,0.9950524113540561,,,,,0.1525646,0.0002857,0.0002857,0.0002857,3.71e-05,3.71e-05,3.71e-05,92736,296,0.7408972298545117,True,True
seed-31415__h-1__c-64__fixed_geometry,31415,1,64,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,2.0,8.0,64.0,32.0,8.0,0.012476004573962906,0.01583829486893824,0.8185132929628999,,,,,0.1425442,0.0003115,0.0003115,0.0003115,3.67e-05,3.67e-05,3.67e-05,92736,296,0.9928652604778271,False,True
seed-31415__h-1__c-64__fixed_geometry,31415,1,64,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,357,4,12,13,2.0,8.0,64.0,32.0,8.0,0.01196501572177568,0.014950635907402495,0.7790376811480698,,,,,0.1425442,0.0003115,0.0003115,0.0003115,3.66e-05,3.66e-05,3.66e-05,92736,296,0.9463362209204209,True,True
seed-31415__h-1__c-64__abba_geometry,31415,1,64,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0588235294117647,4.235294117647059,33.88235294117647,60.44444444444444,15.11111111111111,0.03011790189183323,0.0869395386222209,4.492981639450921,,,,,0.2038826,0.0002822,0.0002822,0.0002822,3.53e-05,3.53e-05,3.53e-05,92736,296,0.1808761929241912,True,False
seed-31415__h-1__c-64__abba_geometry,31415,1,64,,external_control,window_offline,0.3,abba_geometry,test,ok,,,357,4,12,13,1.0896358543417366,4.358543417366946,34.86834733893557,58.735218508997434,14.683804627249359,0.030258261478296425,0.08580918759469075,4.471287438139599,,,,,0.2038826,0.0002822,0.0002822,0.0002822,3.59e-05,3.59e-05,3.59e-05,92736,296,0.16488127532212904,True,False
seed-31415__h-4__c-64__raw,31415,4,64,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.034345866050583866,0.055754804717566706,1.0,,,,,0.0615469,0.0002218,0.0002218,0.0002218,2.83e-05,2.83e-05,2.83e-05,23016,80,,,
seed-31415__h-4__c-64__raw,31415,4,64,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,64.0,64.0,512.0,1.0,1.0,0.038435747611486805,0.06256652873905928,1.0,,,,,0.0615469,0.0002218,0.0002218,0.0002218,3.01e-05,3.01e-05,3.01e-05,23016,80,,,
seed-31415__h-4__c-64__first_difference,31415,4,64,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.04634456972178642,0.0751317330923172,1.3475382699824145,,,,,0.0728988,0.0002232,0.0002232,0.0002232,2.85e-05,2.85e-05,2.85e-05,23016,80,,,
seed-31415__h-4__c-64__first_difference,31415,4,64,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.049047568875155975,0.07994003747626172,1.277680559994955,,,,,0.0728988,0.0002232,0.0002232,0.0002232,3.03e-05,3.03e-05,3.03e-05,23016,80,,,
seed-31415__h-4__c-64__absolute_geometry,31415,4,64,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.680672268907563,6.722689075630252,53.78151260504202,38.08,9.52,0.02001206631329293,0.027298119774845545,0.4896101764346187,,,,,1.4068431,0.0003538,0.0003538,0.0003538,3.66e-05,3.66e-05,3.66e-05,92064,296,,,
seed-31415__h-4__c-64__absolute_geometry,31415,4,64,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,1.664835164835165,6.65934065934066,53.27472527472528,38.44224422442244,9.61056105610561,0.021095791355598022,0.028756863179700547,0.45962056325090794,,,,,1.4068431,0.0003538,0.0003538,0.0003538,3.79e-05,3.79e-05,3.79e-05,92064,296,,,
seed-31415__h-4__c-64__local_geometry,31415,4,64,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.047429801188927326,0.07980645854316024,1.4313826215952212,,,,,0.1113309,0.0002832,0.0002832,0.0002832,3.65e-05,3.65e-05,3.65e-05,92064,296,0.3420540175966136,True,True
seed-31415__h-4__c-64__local_geometry,31415,4,64,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.0492782347524829,0.08134484150016223,1.3001335240991234,,,,,0.1113309,0.0002832,0.0002832,0.0002832,3.73e-05,3.73e-05,3.73e-05,92064,296,0.3535179692942569,True,True
seed-31415__h-4__c-64__moving_average_geometry,31415,4,64,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.01940162237847898,0.02533308034052718,0.45436586979104726,,,,,0.1841005,0.0002964,0.0002964,0.0002964,3.61e-05,3.61e-05,3.61e-05,92064,296,1.0775681207300616,False,False
seed-31415__h-4__c-64__moving_average_geometry,31415,4,64,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.020414395101961476,0.027154384685137808,0.4340081707007945,,,,,0.1841005,0.0002964,0.0002964,0.0002964,3.74e-05,3.74e-05,3.74e-05,92064,296,1.0590136183582834,False,False
seed-31415__h-4__c-64__ewma_geometry,31415,4,64,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.023015452041443014,0.02973602208571994,0.5333355974673692,,,,,0.1514252,0.00028,0.00028,0.00028,3.63e-05,3.63e-05,3.63e-05,92064,296,0.9180151836097424,True,True
seed-31415__h-4__c-64__ewma_geometry,31415,4,64,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.024129032638032902,0.031493665977235186,0.5033628461087085,,,,,0.1514252,0.00028,0.00028,0.00028,3.73e-05,3.73e-05,3.73e-05,92064,296,0.9130998976266242,True,True
seed-31415__h-4__c-64__fixed_geometry,31415,4,64,,causal_control,forecast_causal_fixed_boundaries,16,fixed_geometry,validation,ok,,,357,4,12,13,4.0,16.0,128.0,16.0,4.0,0.018544843067385866,0.024071601705466353,0.431740400265129,,,,,0.1493958,0.0002996,0.0002996,0.0002996,3.67e-05,3.67e-05,3.67e-05,92064,296,1.134038362251835,False,False
seed-31415__h-4__c-64__fixed_geometry,31415,4,64,,causal_control,forecast_causal_fixed_boundaries,16,fixed_geometry,test,ok,,,364,4,12,13,4.0,16.0,128.0,16.0,4.0,0.020034698356075114,0.026479648322456546,0.42322386835448206,,,,,0.1493958,0.0002996,0.0002996,0.0002996,3.83e-05,3.83e-05,3.83e-05,92064,296,1.0859986820637935,False,False
seed-31415__h-4__c-64__abba_geometry,31415,4,64,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0588235294117647,4.235294117647059,33.88235294117647,60.44444444444444,15.11111111111111,0.04833441490962789,0.09334220546417071,1.674155365389726,,,,,0.2020955,0.0002908,0.0002908,0.0002908,3.75e-05,3.75e-05,3.75e-05,92064,296,0.29245205466378116,True,False
seed-31415__h-4__c-64__abba_geometry,31415,4,64,,external_control,window_offline,0.3,abba_geometry,test,ok,,,364,4,12,13,1.0879120879120878,4.351648351648351,34.81318681318681,58.82828282828283,14.707070707070708,0.047070518002263514,0.09190108976558953,1.4688539002838614,,,,,0.2020955,0.0002908,0.0002908,0.0002908,4.59e-05,4.59e-05,4.59e-05,92064,296,0.31291101392867227,True,False
seed-31415__h-16__c-64__raw,31415,16,64,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.14067853580182293,0.2608225989096394,1.0,,,,,0.0596707,0.0002139,0.0002139,0.0002139,2.85e-05,2.85e-05,2.85e-05,22512,80,,,
seed-31415__h-16__c-64__raw,31415,16,64,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,64.0,64.0,512.0,1.0,1.0,0.15352420316733645,0.28134932511040894,1.0,,,,,0.0596707,0.0002139,0.0002139,0.0002139,3.01e-05,3.01e-05,3.01e-05,22512,80,,,
seed-31415__h-16__c-64__first_difference,31415,16,64,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.17745939516340384,0.3022705012482816,1.1589122357951873,,,,,0.0663546,0.0002252,0.0002252,0.0002252,2.8e-05,2.8e-05,2.8e-05,22512,80,,,
seed-31415__h-16__c-64__first_difference,31415,16,64,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.18600323220295467,0.3182012121592423,1.1309826744186136,,,,,0.0663546,0.0002252,0.0002252,0.0002252,2.95e-05,2.95e-05,2.95e-05,22512,80,,,
seed-31415__h-16__c-64__absolute_geometry,31415,16,64,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.6778711484593838,6.711484593837535,53.69187675070028,38.143572621035055,9.535893155258764,0.07411485066796886,0.13754589106616427,0.5273541926242991,,,,,1.4007134,0.0002745,0.0002745,0.0002745,3.56e-05,3.56e-05,3.56e-05,90048,296,,,
seed-31415__h-16__c-64__absolute_geometry,31415,16,64,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,1.6593406593406594,6.637362637362638,53.0989010989011,38.56953642384106,9.642384105960264,0.08014180176088123,0.1529168525703887,0.543512420050697,,,,,1.4007134,0.0002745,0.0002745,0.0002745,3.72e-05,3.72e-05,3.72e-05,90048,296,,,
seed-31415__h-16__c-64__local_geometry,31415,16,64,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.17969353774431293,0.31267935142855724,1.198820013049879,,,,,0.1086806,0.0002777,0.0002777,0.0002777,3.59e-05,3.59e-05,3.59e-05,90048,296,0.43989438521523716,True,True
seed-31415__h-16__c-64__local_geometry,31415,16,64,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.1870361597399409,0.3196108315295986,1.1359928850164287,,,,,0.1086806,0.0002777,0.0002777,0.0002777,3.61e-05,3.61e-05,3.61e-05,90048,296,0.4784470283392987,True,True
seed-31415__h-16__c-64__moving_average_geometry,31415,16,64,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.07561797180668015,0.1252817560826277,0.4803332096465725,,,,,0.1730669,0.0002821,0.0002821,0.0002821,3.58e-05,3.58e-05,3.58e-05,90048,296,1.0978924255774953,False,False
seed-31415__h-16__c-64__moving_average_geometry,31415,16,64,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.08772931646281347,0.14349930403704572,0.5100396241602243,,,,,0.1730669,0.0002821,0.0002821,0.0002821,3.76e-05,3.76e-05,3.76e-05,90048,296,1.0656278342012846,False,False
seed-31415__h-16__c-64__ewma_geometry,31415,16,64,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.08415922624775314,0.13009423440442372,0.4987843651136004,,,,,0.1509824,0.0003134,0.0003134,0.0003134,3.67e-05,3.67e-05,3.67e-05,90048,296,1.0572789155173135,False,False
seed-31415__h-16__c-64__ewma_geometry,31415,16,64,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.09403916652962549,0.14505561822463514,0.5155712321958174,,,,,0.1509824,0.0003134,0.0003134,0.0003134,3.74e-05,3.74e-05,3.74e-05,90048,296,1.0541946216352651,False,False
seed-31415__h-16__c-64__fixed_geometry,31415,16,64,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,ok,,,357,4,12,13,8.0,32.0,256.0,8.0,2.0,0.07612729550920745,0.11342330041881013,0.43486761075525143,,,,,0.1421659,0.0002771,0.0002771,0.0002771,3.57e-05,3.57e-05,3.57e-05,90048,296,1.2126775588285883,False,False
seed-31415__h-16__c-64__fixed_geometry,31415,16,64,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,ok,,,364,4,12,13,8.0,32.0,256.0,8.0,2.0,0.08269916057031242,0.12699080772880578,0.4513634702303665,,,,,0.1421659,0.0002771,0.0002771,0.0002771,4.5e-05,4.5e-05,4.5e-05,90048,296,1.20415686225848,False,False
seed-31415__h-16__c-64__abba_geometry,31415,16,64,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0588235294117647,4.235294117647059,33.88235294117647,60.44444444444444,15.11111111111111,0.2575388468760049,0.6735205853799683,2.582293820380595,,,,,0.2018707,0.0002856,0.0002856,0.0002856,3.61e-05,3.61e-05,3.61e-05,90048,296,0.2042192830506694,True,False
seed-31415__h-16__c-64__abba_geometry,31415,16,64,,external_control,window_offline,0.3,abba_geometry,test,ok,,,364,4,12,13,1.0714285714285714,4.285714285714286,34.285714285714285,59.733333333333334,14.933333333333334,0.23763368228603723,0.5975774225754134,2.1239696322033406,,,,,0.2018707,0.0002856,0.0002856,0.0002856,3.62e-05,3.62e-05,3.62e-05,90048,296,0.25589462853424794,True,False
seed-31415__h-1__c-128__raw,31415,1,128,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.017315109134517004,0.02310810038000919,1.0,,,,,0.0572446,0.0002166,0.0002166,0.0002166,2.91e-05,2.91e-05,2.91e-05,20496,80,,,
seed-31415__h-1__c-128__raw,31415,1,128,,baseline,strict_online,,raw,test,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.017011045577827514,0.022690235192185753,1.0,,,,,0.0572446,0.0002166,0.0002166,0.0002166,2.96e-05,2.96e-05,2.96e-05,20496,80,,,
seed-31415__h-1__c-128__first_difference,31415,1,128,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.01832547824715123,0.025099143678640537,1.0861621364754759,,,,,0.0639361,0.0002111,0.0002111,0.0002111,2.94e-05,2.94e-05,2.94e-05,20496,80,,,
seed-31415__h-1__c-128__first_difference,31415,1,128,,baseline,strict_online,,first_difference,test,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.018134118527041637,0.024073298174686477,1.0609541051816438,,,,,0.0639361,0.0002111,0.0002111,0.0002111,2.98e-05,2.98e-05,2.98e-05,20496,80,,,
seed-31415__h-1__c-128__absolute_geometry,31415,1,128,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,2.6442577030812324,10.57703081232493,84.61624649859944,48.40677966101695,12.101694915254237,0.012453839711212162,0.015903468097078384,0.6882204869958272,,,,,2.6828323,0.0002671,0.0002671,0.0002671,3.55e-05,3.55e-05,3.55e-05,81984,296,,,
seed-31415__h-1__c-128__absolute_geometry,31415,1,128,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,357,4,12,13,2.5938375350140057,10.375350140056023,83.00280112044818,49.347732181425485,12.336933045356371,0.011657181872024013,0.01481942723956682,0.6531191551804829,,,,,2.6828323,0.0002671,0.0002671,0.0002671,3.73e-05,3.73e-05,3.73e-05,81984,296,,,
seed-31415__h-1__c-128__local_geometry,31415,1,128,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.019273043905878737,0.027764992198429206,1.20152638000693,,,,,0.116606,0.0002688,0.0002688,0.0002688,3.75e-05,3.75e-05,3.75e-05,81984,296,0.5727884950739557,True,True
seed-31415__h-1__c-128__local_geometry,31415,1,128,,primary_control,strict_online,1,local_geometry,test,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.018547311019872902,0.02643858013954753,1.1651963902363014,,,,,0.116606,0.0002688,0.0002688,0.0002688,3.74e-05,3.74e-05,3.74e-05,81984,296,0.560522810277528,True,True
seed-31415__h-1__c-128__moving_average_geometry,31415,1,128,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.0124580709203311,0.015638893186406475,0.6767710425879782,,,,,0.2210421,0.000276,0.000276,0.000276,3.68e-05,3.68e-05,3.68e-05,81984,296,1.0169177516284773,False,False
seed-31415__h-1__c-128__moving_average_geometry,31415,1,128,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.01159682466369888,0.014451069567463233,0.6368849615291784,,,,,0.2210421,0.000276,0.000276,0.000276,3.68e-05,3.68e-05,3.68e-05,81984,296,1.0254899936910518,False,False
seed-31415__h-1__c-128__ewma_geometry,31415,1,128,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.013095272967471688,0.016625866374635624,0.719482177298254,,,,,0.1836545,0.000285,0.000285,0.000285,3.68e-05,3.68e-05,3.68e-05,81984,296,0.9565497363397959,True,True
seed-31415__h-1__c-128__ewma_geometry,31415,1,128,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.012517479037114483,0.015442800042347061,0.6805923302049058,,,,,0.1836545,0.000285,0.000285,0.000285,3.67e-05,3.67e-05,3.67e-05,81984,296,0.9596334342819415,True,True
seed-31415__h-1__c-128__fixed_geometry,31415,1,128,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,4.0,16.0,128.0,32.0,8.0,0.014039440146315646,0.018104084739924958,0.7834518823358927,,,,,0.1324939,0.0002744,0.0002744,0.0002744,3.55e-05,3.55e-05,3.55e-05,81984,296,0.8784464017673563,True,True
seed-31415__h-1__c-128__fixed_geometry,31415,1,128,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,357,4,12,13,4.0,16.0,128.0,32.0,8.0,0.013978037056349743,0.01811546382848848,0.7983814920846317,,,,,0.1324939,0.0002744,0.0002744,0.0002744,3.66e-05,3.66e-05,3.66e-05,81984,296,0.8180539775228778,True,True
seed-31415__h-1__c-128__abba_geometry,31415,1,128,,external_control,window_offline,0.1,abba_geometry,validation,ok,,,357,4,12,13,1.4901960784313726,5.96078431372549,47.68627450980392,85.89473684210526,21.473684210526315,0.014545947968776424,0.01979393363690732,0.8565798707552372,,,,,0.4006792,0.0002691,0.0002691,0.0002691,3.54e-05,3.54e-05,3.54e-05,81984,296,0.8034516225428349,True,False
seed-31415__h-1__c-128__abba_geometry,31415,1,128,,external_control,window_offline,0.1,abba_geometry,test,ok,,,357,4,12,13,1.5378151260504203,6.151260504201681,49.21008403361345,83.23497267759562,20.808743169398905,0.013732692669097895,0.019666598024770877,0.8667428018350298,,,,,0.4006792,0.0002691,0.0002691,0.0002691,3.63e-05,3.63e-05,3.63e-05,81984,296,0.7535328286519688,True,False
seed-31415__h-4__c-128__raw,31415,4,128,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.0445882236563173,0.07378359867919666,1.0,,,,,0.0557066,0.0002272,0.0002272,0.0002272,3.03e-05,3.03e-05,3.03e-05,20328,80,,,
seed-31415__h-4__c-128__raw,31415,4,128,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.047290390605101124,0.07751448676320012,1.0,,,,,0.0557066,0.0002272,0.0002272,0.0002272,3.01e-05,3.01e-05,3.01e-05,20328,80,,,
seed-31415__h-4__c-128__first_difference,31415,4,128,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.04569228937151931,0.06751529070143478,0.9150446970604426,,,,,0.0626172,0.0002107,0.0002107,0.0002107,2.91e-05,2.91e-05,2.91e-05,20328,80,,,
seed-31415__h-4__c-128__first_difference,31415,4,128,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.045964408645370165,0.06680851104698116,0.8618841952869433,,,,,0.0626172,0.0002107,0.0002107,0.0002107,2.91e-05,2.91e-05,2.91e-05,20328,80,,,
seed-31415__h-4__c-128__absolute_geometry,31415,4,128,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,2.641456582633053,10.565826330532213,84.5266106442577,48.45811240721103,12.114528101802758,0.022777067601392528,0.03508290745413961,0.47548382136626877,,,,,2.6845406,0.000278,0.000278,0.000278,3.67e-05,3.67e-05,3.67e-05,81312,296,,,
seed-31415__h-4__c-128__absolute_geometry,31415,4,128,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,2.5961538461538463,10.384615384615385,83.07692307692308,49.303703703703704,12.325925925925926,0.022476315738460827,0.03468758454135981,0.4474980870005281,,,,,2.6845406,0.000278,0.000278,0.000278,3.65e-05,3.65e-05,3.65e-05,81312,296,,,
seed-31415__h-4__c-128__local_geometry,31415,4,128,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.04853508197802782,0.07521879599130643,1.0194514409408229,,,,,0.1162444,0.0002679,0.0002679,0.0002679,3.59e-05,3.59e-05,3.59e-05,81312,296,0.4664114466574869,True,True
seed-31415__h-4__c-128__local_geometry,31415,4,128,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.04743732317330012,0.07252414807716485,0.9356205672717629,,,,,0.1162444,0.0002679,0.0002679,0.0002679,3.59e-05,3.59e-05,3.59e-05,81312,296,0.4782901345418442,True,True
seed-31415__h-4__c-128__moving_average_geometry,31415,4,128,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.02009930418736746,0.02804611377456712,0.3801131183165608,,,,,0.2168862,0.0002697,0.0002697,0.0002697,3.58e-05,3.58e-05,3.58e-05,81312,296,1.2509008462325224,False,False
seed-31415__h-4__c-128__moving_average_geometry,31415,4,128,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.02127214089990095,0.030036614221955065,0.387496782552586,,,,,0.2168862,0.0002697,0.0002697,0.0002697,3.69e-05,3.69e-05,3.69e-05,81312,296,1.1548433616730727,False,False
