representation,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max
vectorchain,test,1,128,0.03,piecewise_linear,5,0.012000533869690123,0.012273114189424837,0.01450060106433379,0.014819666099871152,0.014146108541363122,0.015005233763976125,0.011995723397491838,0.016536273518966714
vectorchain,test,1,128,0.03,ramp,5,0.01126942816154423,0.011004818196731868,0.01410698068979006,0.013949586077675397,0.013645239405740929,0.014366229208570381,0.01323607079297979,0.0153377779639838
vectorchain,test,1,128,0.03,regime_change,5,0.031401981289853734,0.032043298177024504,0.03596975870488566,0.03715261429685212,0.03620820095687084,0.03743086448910477,0.02757496017136242,0.04148215361023817
vectorchain,test,1,128,0.03,second_order_response,5,0.011082210496922405,0.011166918759131943,0.014070548389759203,0.014151978550449588,0.012953687063576429,0.014333542241804203,0.012859360670704086,0.016054173422261696
vectorchain,test,1,128,0.03,sine,5,0.013132816631831879,0.013000803818534233,0.01645225364093354,0.016371813138554684,0.016254619170912792,0.01658273555768757,0.015849316967367796,0.01720278337014485
vectorchain,test,1,128,0.1,chirp,5,0.0179360052949873,0.018012917115649608,0.021828175657860167,0.022061434635312436,0.019602652811361507,0.02315056886274261,0.0174706450630433,0.026855576916840995
vectorchain,test,1,128,0.1,first_order_response,5,0.011317206840243201,0.01053330148971899,0.013713560859259252,0.013768095413517804,0.012301413061206589,0.014955411609891717,0.011435726156894668,0.016107158054785475
vectorchain,test,1,128,0.1,piecewise_linear,5,0.010939020464472605,0.010835815297416753,0.013390944435369806,0.013383398605474838,0.012256621245938923,0.014596923438940233,0.010802937036465711,0.015914841850029327
vectorchain,test,1,128,0.1,ramp,5,0.011045364018123395,0.011220216585956106,0.01357467563541739,0.013834530112124172,0.013351041589822662,0.014090280955701903,0.011685212609122017,0.014912312910316193
vectorchain,test,1,128,0.1,regime_change,5,0.020018998923493667,0.01919009650992486,0.024035911344627937,0.02256448557058795,0.02228992232592461,0.02556945781418194,0.02054166838627646,0.029214022626168713
vectorchain,test,1,128,0.1,second_order_response,5,0.010973301005533165,0.010856843676772848,0.013910774291666202,0.01311216036048104,0.012941976042463941,0.014174620141694497,0.012497692222550255,0.016827422691141274
vectorchain,test,1,128,0.1,sine,5,0.01167126229199553,0.011558360359338016,0.014529331352932977,0.014426238520275074,0.014326720659384439,0.014653088978459699,0.014249838583672044,0.014990770022873634
vectorchain,test,4,32,0.01,chirp,5,0.06749947300477262,0.06675369908123792,0.07986082792097518,0.07771760217323612,0.07674174394565612,0.08017428783383836,0.0764548793248025,0.0882156263273428
vectorchain,test,4,32,0.01,first_order_response,5,0.013872415599979638,0.013434885005566825,0.017816398094474006,0.01697768114729685,0.015528438845003857,0.018260838466924275,0.015281447602612637,0.023033584410532406
vectorchain,test,4,32,0.01,piecewise_linear,5,0.012939861618755816,0.01355201560962461,0.016365541478882983,0.016884750624005098,0.015144452457024216,0.01736443137600296,0.014802437848074543,0.017631635089308092
vectorchain,test,4,32,0.01,ramp,5,0.01166609873617436,0.011476233853220282,0.014406102196367421,0.014460074126176812,0.01270691188058018,0.015631782420120678,0.012526218657118586,0.01670552389784085
vectorchain,test,4,32,0.01,regime_change,5,0.09083713115815396,0.09199281839392745,0.10561675311596781,0.10624867917656625,0.10363448655970159,0.10938445069267826,0.09900052649303626,0.10981562265785673
vectorchain,test,4,32,0.01,second_order_response,5,0.013812361423187458,0.013547276374326869,0.01719153876867438,0.017456770316646743,0.016314372751642266,0.01820902305624037,0.01559041681879355,0.01838711090004897
vectorchain,test,4,32,0.01,sine,5,0.01958125254970951,0.019830467456405505,0.024149752199288034,0.02430782887600834,0.02402685630734652,0.025865138236549953,0.020238250230710186,0.02631068734582516
vectorchain,test,4,32,0.03,chirp,5,0.06361990381363286,0.06270204596121733,0.07474288851069039,0.07447501950267066,0.07395024508084053,0.07597121296799214,0.07011908244214436,0.07919888255980422
vectorchain,test,4,32,0.03,first_order_response,5,0.01473170276935927,0.015143281350389705,0.01930574855092601,0.01953277823563626,0.017997001867740517,0.019829238831793158,0.01596404246112726,0.023205681358332862
vectorchain,test,4,32,0.03,piecewise_linear,5,0.015155454224622156,0.014862705954666232,0.01900012446055611,0.018255622730301103,0.017877092252755612,0.019457432379402013,0.01761289965444222,0.021797575285879615
vectorchain,test,4,32,0.03,ramp,5,0.013001368253018336,0.013520049058443022,0.016219998083308908,0.015964274836233416,0.014983937570068124,0.017308526643700486,0.013771345971956856,0.01907190539458566
vectorchain,test,4,32,0.03,regime_change,5,0.08260321823524462,0.08350440917196922,0.09682696970214477,0.09910957235216929,0.09832491546704349,0.10021322052049823,0.08299530788409223,0.10349183228692059
vectorchain,test,4,32,0.03,second_order_response,5,0.015495165534626465,0.01529121434029181,0.01988847126875862,0.020172705788457635,0.018588192782386492,0.020602194585570503,0.01761541490634876,0.02246384828102972
vectorchain,test,4,32,0.03,sine,5,0.022110017381507384,0.022534699899948305,0.02814540422836901,0.027642987534173626,0.02633593117227843,0.02966665081339143,0.02621523132957224,0.030866220292429324
vectorchain,test,4,32,0.1,chirp,5,0.037825955075241356,0.03577231754363748,0.05205800931917792,0.0475742207202647,0.04627875821624705,0.04926145907245821,0.038313053621946105,0.07886255496497355
vectorchain,test,4,32,0.1,first_order_response,5,0.012629847291690097,0.012509205948794495,0.015955722766669112,0.01570948070287412,0.014669226292631428,0.01792659822055419,0.012561087385711798,0.01891222123157401
vectorchain,test,4,32,0.1,piecewise_linear,5,0.012164793348753245,0.011992344006225423,0.015285090568169263,0.014646381113699813,0.014543074138727323,0.016409257266923175,0.01433787764318189,0.01648886267831412
vectorchain,test,4,32,0.1,ramp,5,0.011323731909588927,0.011918559404483423,0.014059887481565994,0.014833120382105444,0.012906237769826372,0.015397137640870076,0.01099730550481522,0.016165636110212867
vectorchain,test,4,32,0.1,regime_change,5,0.04586913713272848,0.03586487037595337,0.06074253783904611,0.048141277561016695,0.04442386810168576,0.06378386089017293,0.03757865336265796,0.10978502927969717
vectorchain,test,4,32,0.1,second_order_response,5,0.013084122320123662,0.013098219392307129,0.016368961306968875,0.0163839084742446,0.016298271940541544,0.01678757889593077,0.014818806527416632,0.017556240696710836
vectorchain,test,4,32,0.1,sine,5,0.018127846524190982,0.018382469217810102,0.02243975464841381,0.023026326180106204,0.021872215332031205,0.023136393740693692,0.020951625573332713,0.023212212415905233
vectorchain,test,4,64,0.01,chirp,5,0.08034102414265001,0.08215865011399238,0.09403815046212169,0.09708016827397795,0.0890519449185347,0.0990742736505547,0.08528776424935958,0.09969660121818158
vectorchain,test,4,64,0.01,first_order_response,5,0.015489711263537714,0.014377758176037878,0.019704991175612037,0.01921568791553148,0.01760483797101422,0.020962576697360503,0.017333877451380843,0.023407975842773137
vectorchain,test,4,64,0.01,piecewise_linear,5,0.014947588561980196,0.01536500439113143,0.018993148479179437,0.018810084785400666,0.018596038154785624,0.02042163982743231,0.016520974167494085,0.0206170054607845
vectorchain,test,4,64,0.01,ramp,5,0.013511590976597104,0.01417813448806106,0.01685890738541554,0.01779232647159272,0.015055994921004966,0.01785792160225481,0.014988908360695875,0.018599385571529313
vectorchain,test,4,64,0.01,regime_change,5,0.10104915227620585,0.09907056667599871,0.11873227097273834,0.117758674125515,0.11457667793310436,0.11985441604155485,0.11304675340137015,0.12842483336214727
vectorchain,test,4,64,0.01,second_order_response,5,0.016370905655851826,0.01650701258327277,0.02090279314318021,0.020428413854201112,0.020255207446122477,0.021491501848791856,0.019811525663144345,0.022527316903641254
vectorchain,test,4,64,0.01,sine,5,0.02432828631874443,0.02524158805179302,0.029621503871517307,0.03058038149691645,0.028710234162019857,0.030856974771818584,0.025506318583687782,0.03245361034314386
vectorchain,test,4,64,0.03,chirp,5,0.06710508401038262,0.06767804491662924,0.07885026578779804,0.07846108814713355,0.0737202168070339,0.08244141752237864,0.07220455725051626,0.0874240492119278
vectorchain,test,4,64,0.03,first_order_response,5,0.015615851993855841,0.016514180550669902,0.02040542535220342,0.02181817962426294,0.01824819654205427,0.022579093515781173,0.01643706543910062,0.022944591639818105
vectorchain,test,4,64,0.03,piecewise_linear,5,0.015902763124721934,0.015540939534415783,0.02002117327691815,0.020034904293527868,0.019194383593822553,0.020517586510970513,0.018668460939927016,0.021690531046342817
vectorchain,test,4,64,0.03,ramp,5,0.013453254953376587,0.013578938903051677,0.01697692725635405,0.01685038543788997,0.01619796321484339,0.017457853372354736,0.014632165360765432,0.019746268895916717
vectorchain,test,4,64,0.03,regime_change,5,0.08212949797573892,0.08605760089275381,0.09552098222670478,0.09714005150745349,0.08890963579708133,0.1021717761283651,0.081161030847637,0.10822241685298706
vectorchain,test,4,64,0.03,second_order_response,5,0.01611795516770307,0.016017556551308675,0.020393996280944925,0.01989651565082124,0.01929750624542618,0.020672620014505733,0.01843983864289665,0.023663500851074826
vectorchain,test,4,64,0.03,sine,5,0.023953008115170704,0.023520547358221542,0.030316899606943913,0.029268486120509526,0.028630068827907085,0.03226302939865046,0.02838241971619113,0.03304049397146139
vectorchain,test,4,64,0.1,chirp,5,0.03020212104474106,0.030472180068435325,0.0378961155493681,0.03691505517724317,0.03630799570098143,0.03832279982064254,0.030712094445847698,0.04722263260212568
vectorchain,test,4,64,0.1,first_order_response,5,0.012106031858528737,0.011933312141366174,0.015429174527963852,0.01500369104775224,0.014278279011233951,0.017380642304256004,0.012039647064039167,0.0184436132125379
vectorchain,test,4,64,0.1,piecewise_linear,5,0.011918692197635302,0.011938224063535325,0.01482707602861115,0.01418572398634566,0.014143387477348725,0.015913786044143757,0.01376078228996532,0.01613170034525229
vectorchain,test,4,64,0.1,ramp,5,0.010900216977724465,0.011410917794553978,0.013485905736453094,0.01410886681839293,0.012213861878423824,0.014726005213543841,0.010728880418407855,0.015651914353497016
vectorchain,test,4,64,0.1,regime_change,5,0.03760509502613922,0.03901355947436201,0.0461871239109512,0.04666232556756624,0.04065537737580068,0.05188633184109964,0.038724813383412895,0.05300677138687655
vectorchain,test,4,64,0.1,second_order_response,5,0.012807107548248126,0.012536347050681945,0.01592647196528112,0.0159906211214267,0.015936091724570996,0.015993293958336506,0.014727589304009464,0.016984763718061922
vectorchain,test,4,64,0.1,sine,5,0.016801946286968256,0.016878597367864477,0.021006702317791906,0.02149235982760004,0.0206152962780066,0.02159391688330759,0.019248563718219435,0.022083374881825876
vectorchain,test,4,128,0.01,chirp,5,0.07427753247282502,0.07804478475140039,0.08699313990368238,0.09082899249031945,0.07192200332017626,0.09791121730100276,0.06988605684583665,0.1044174295610767
vectorchain,test,4,128,0.01,first_order_response,5,0.018895407831781345,0.01866759101661413,0.024031625911176586,0.02317404803219256,0.020998125517302176,0.027567887968631848,0.020002200213103442,0.0284158678246529
vectorchain,test,4,128,0.01,piecewise_linear,5,0.016927805287881837,0.016371815501051403,0.021573314180348108,0.02088179293030789,0.020102459499967827,0.022671975429230294,0.019663836974897746,0.024546506067336764
vectorchain,test,4,128,0.01,ramp,5,0.014766532468908846,0.014753765179414551,0.018831350715031028,0.01909578776718799,0.018319740550102274,0.019480609269999505,0.017398605499093445,0.019862010488771925
vectorchain,test,4,128,0.01,regime_change,5,0.08530675931592846,0.09007491546416224,0.10005802174231826,0.10356727152512232,0.09608896280491458,0.10486991080348367,0.09007885132015195,0.10568511225791875
vectorchain,test,4,128,0.01,second_order_response,5,0.019798650415782194,0.019588705538764444,0.024764255152147342,0.024802501656908615,0.023215003485280085,0.02627751596813126,0.022793090147322316,0.026733164503094414
vectorchain,test,4,128,0.01,sine,5,0.027529929024484496,0.0286217916421973,0.034285701414980316,0.035440514618568,0.031196802665858184,0.0363022852977307,0.030117301625825228,0.03837160286691946
vectorchain,test,4,128,0.03,chirp,5,0.07492285118018802,0.07212086902910295,0.08626989337836033,0.08288446203091246,0.08134139883741383,0.0873013878975617,0.07164825580075318,0.10817396232516047
vectorchain,test,4,128,0.03,first_order_response,5,0.016028774685445314,0.01606313544971176,0.02192610608830269,0.022928298435032433,0.018240045101753654,0.023462005056810314,0.015806153348670707,0.02919402849924634
vectorchain,test,4,128,0.03,piecewise_linear,5,0.016260520182762712,0.015815916665354004,0.02072277473734907,0.02073627764942794,0.020460033978952574,0.020842837150550676,0.019311682321564088,0.022263042586250073
vectorchain,test,4,128,0.03,ramp,5,0.014215877000808364,0.01417331843352812,0.018443270305451818,0.0190068578374765,0.01716508720800742,0.01924837979902995,0.01715324917772854,0.019642777505016678
vectorchain,test,4,128,0.03,regime_change,5,0.08994904127351515,0.08783864771860134,0.10257865002303332,0.10170657645839139,0.1001141045610027,0.1045188098916195,0.0795699219857034,0.1269838372184497
vectorchain,test,4,128,0.03,second_order_response,5,0.01611402258175474,0.016461076359740753,0.020571788617081692,0.0203064606825881,0.018987455172147335,0.022079506705826788,0.018803448081536087,0.022682072443310154
vectorchain,test,4,128,0.03,sine,5,0.022441736785518383,0.022025012209320263,0.02915426464339995,0.028248791084429042,0.027811469159092744,0.03146624535304647,0.026737088515605755,0.03150772910482576
vectorchain,test,4,128,0.1,chirp,5,0.05909661832880074,0.0582531539133161,0.06930086678943177,0.06883135320763402,0.06871689154981955,0.07000606599665225,0.06167220248794736,0.07727782070510564
vectorchain,test,4,128,0.1,first_order_response,5,0.011985696485212362,0.011814692637357379,0.015195834328305055,0.014761776212656378,0.014204198997583448,0.017112725133797746,0.01188430803711592,0.018016163260371785
vectorchain,test,4,128,0.1,piecewise_linear,5,0.011797870424374862,0.011548580793318898,0.014737841282178508,0.014209910513848905,0.014115167024700866,0.015634589294461772,0.013754901296871236,0.015974638281009753
vectorchain,test,4,128,0.1,ramp,5,0.010706129285409774,0.011239649002174409,0.013314181533296212,0.014083914316631634,0.012070144086252146,0.014521532069358769,0.010445983067560363,0.015449334126678146
vectorchain,test,4,128,0.1,regime_change,5,0.064932506264506,0.06676174851066753,0.07582638183774384,0.07634221448682016,0.07548280652787911,0.0775724674157,0.0671340348821058,0.0826003858762142
vectorchain,test,4,128,0.1,second_order_response,5,0.012964152337765147,0.012775306008046269,0.016166800650899392,0.016212611744321353,0.01595975951745913,0.01621777795005479,0.014988321282204934,0.01745553276045673
vectorchain,test,4,128,0.1,sine,5,0.014939777510973603,0.014880311022289375,0.019367430637890072,0.019450467601376174,0.018052638298896067,0.019903481208755118,0.017922396278076694,0.02150816980234632
vectorchain,test,16,32,0.01,chirp,5,0.3091097288994779,0.302646398441741,0.367237005690733,0.36006554415174796,0.35420666234069964,0.3857505117206227,0.33927550456552913,0.3968868056750655
vectorchain,test,16,32,0.01,first_order_response,5,0.03519726888026037,0.03589863231504447,0.046166455739565924,0.04643701156746464,0.04356673227990965,0.047289206069298144,0.03532802806692448,0.058211300714232736
vectorchain,test,16,32,0.01,piecewise_linear,5,0.03235036770275046,0.034137607061484616,0.04076449052496507,0.043763419310755086,0.0381783037932048,0.04384103100618086,0.03332842276620228,0.04471127574848235
vectorchain,test,16,32,0.01,ramp,5,0.029008555466343205,0.029008854745598008,0.034850665170530565,0.034561828001487584,0.0345560922184588,0.035332792179697974,0.03144035895319275,0.038362254499815694
vectorchain,test,16,32,0.01,regime_change,5,0.4103380919536643,0.40660395145070855,0.4919940183360982,0.4865361557278395,0.476352754082336,0.5078672647484728,0.4709876133915542,0.5182263037302882
vectorchain,test,16,32,0.01,second_order_response,5,0.03550439925649181,0.033937444601862994,0.04447493777851891,0.043451259000479005,0.04214518420922254,0.04733780940620087,0.04173010591665281,0.047710330360039334
vectorchain,test,16,32,0.01,sine,5,0.0827066705406518,0.08340720161075267,0.09423264874384688,0.09741598237714638,0.09486243536682953,0.09766415138705663,0.08317507519328397,0.09804559939491782
vectorchain,test,16,32,0.03,chirp,5,0.2829277161105965,0.2853895383877462,0.3372005084515849,0.34584311581930716,0.3291583073321564,0.3480565133545321,0.31135488078550394,0.3515897249664249
vectorchain,test,16,32,0.03,first_order_response,5,0.030009774799195293,0.0312634162697068,0.04750956202464516,0.04962224009471567,0.04074026940365852,0.05282348511851115,0.037747847412098905,0.05661396809424153
vectorchain,test,16,32,0.03,piecewise_linear,5,0.03850274470130278,0.03735513542275241,0.05026156150094716,0.04592070365156922,0.045472711173747786,0.053895076926071275,0.03761914682356369,0.06840016892978384
vectorchain,test,16,32,0.03,ramp,5,0.02922621916980709,0.027729709676984102,0.039231570668213665,0.0366379763930706,0.0284096825568117,0.05035903882906381,0.02792309145822495,0.05282806410389729
vectorchain,test,16,32,0.03,regime_change,5,0.3485175198496866,0.35361370362792954,0.41988602585553797,0.42137184583348325,0.4156124593145461,0.43079268910817975,0.3829477118628065,0.4487054231586739
vectorchain,test,16,32,0.03,second_order_response,5,0.03423550859105762,0.03171894553578728,0.04905245218188405,0.046172943602239946,0.039499273608079206,0.05177952810856295,0.03941332821428872,0.06839718737624945
vectorchain,test,16,32,0.03,sine,5,0.09038176454114291,0.08963485432361873,0.105313261015728,0.10608842314333995,0.10214442735826822,0.1067120967955009,0.09793339586325335,0.11368796191827768
vectorchain,test,16,32,0.1,chirp,5,0.2207809504383583,0.22751822820929496,0.29905314106916214,0.30509808042655184,0.2992346222617927,0.30674726781409695,0.16499789169596416,0.41918784314740487
vectorchain,test,16,32,0.1,first_order_response,5,0.015184615862621686,0.016642501548520837,0.018997074331900694,0.02080445881731861,0.018343690955334953,0.020936141133261546,0.013590983540590603,0.02131009721299775
vectorchain,test,16,32,0.1,piecewise_linear,5,0.015044681288057424,0.01470063922682151,0.018770760374817605,0.01859917059610496,0.0172027227706929,0.01888329882591955,0.016335035893539882,0.022833573787830744
vectorchain,test,16,32,0.1,ramp,5,0.014346148647139493,0.014403192262906196,0.01823068415903641,0.01802078521188984,0.016963040093182863,0.019903356946277047,0.016157170870539438,0.020109067673292864
vectorchain,test,16,32,0.1,regime_change,5,0.23858023380986043,0.2123374577884345,0.33059018806197354,0.2876739923352698,0.26402174198160183,0.44025452199039455,0.17110697119390608,0.48989371280869537
vectorchain,test,16,32,0.1,second_order_response,5,0.016252577627198096,0.016268845496164308,0.020612327035945732,0.02079331932342262,0.02021802068898046,0.021346907338893495,0.018884493403676258,0.02181889442475583
vectorchain,test,16,32,0.1,sine,5,0.08300466514191253,0.08348982863162241,0.09182051317928926,0.09218964967818415,0.0914406566493883,0.09246102714968352,0.09019414165273651,0.09281709076645385
vectorchain,test,16,64,0.01,chirp,5,0.3504685703199525,0.3591790004088952,0.39891498948460813,0.41200463369862317,0.41149127714506895,0.4155834989091342,0.33339690128562827,0.42209863638458583
vectorchain,test,16,64,0.01,first_order_response,5,0.041422456990530446,0.04012053167142672,0.052345710414391435,0.05215715536086468,0.05194681509353384,0.05516006963183182,0.04511339444331883,0.05735111754240801
vectorchain,test,16,64,0.01,piecewise_linear,5,0.03977354338749827,0.03904435686869522,0.05123480672907545,0.050777508364141605,0.04784250967965181,0.05388595299476356,0.041111080011259134,0.0625569825955611
vectorchain,test,16,64,0.01,ramp,5,0.03484063165199093,0.03542251212922762,0.04376127563806647,0.04384390150534027,0.04268534324400827,0.044936571424866595,0.038669094759048374,0.048671467257068855
vectorchain,test,16,64,0.01,regime_change,5,0.4318506954261146,0.4401761505543227,0.48340779431859027,0.48634027264801694,0.47897618449628226,0.4919130543948078,0.4583646640793911,0.5014447959744531
vectorchain,test,16,64,0.01,second_order_response,5,0.044070061778838834,0.04112998230606874,0.05632638554813092,0.051083887271388656,0.05108050457544607,0.06213298802301892,0.05075447556234436,0.06658007230845658
vectorchain,test,16,64,0.01,sine,5,0.09591057323051184,0.09695029371512284,0.11151353724257389,0.11421975468668985,0.11166113949216641,0.1150866934833014,0.09965698175617711,0.11694311679453469
vectorchain,test,16,64,0.03,chirp,5,0.29162043616860983,0.29280619851579626,0.3299827199519604,0.3271943929129463,0.32478407189453734,0.3287905080878822,0.3040199026203173,0.3651247242441188
vectorchain,test,16,64,0.03,first_order_response,5,0.034901649318831746,0.02922135619552853,0.05175532376435671,0.046386982426287186,0.04344393954031402,0.04934301471730902,0.04084272816579652,0.0787599539720768
vectorchain,test,16,64,0.03,piecewise_linear,5,0.040209428063665356,0.042076081711659,0.05576192802861859,0.055638692371739545,0.050844473317674097,0.06142859855018342,0.041671800611247124,0.06922607529224875
vectorchain,test,16,64,0.03,ramp,5,0.030535840737950924,0.029766994153553265,0.04236268915426287,0.039871999097025386,0.03496443394088366,0.05222929954531573,0.0298532029065106,0.054894510281578955
vectorchain,test,16,64,0.03,regime_change,5,0.3472985093793998,0.3550656624212128,0.38825643397914605,0.3930622256810013,0.37109178116729147,0.40393427384116964,0.34872420818081745,0.42446968102545035
vectorchain,test,16,64,0.03,second_order_response,5,0.03354754303277969,0.03069833816552618,0.049018891870523294,0.04390484639514536,0.04351312947353702,0.04621792294557563,0.04228943807088937,0.0691691224674691
vectorchain,test,16,64,0.03,sine,5,0.0915817871273957,0.09205374606952499,0.108048558870006,0.10967378647944502,0.10529909884001828,0.11258497683364446,0.09794468550820455,0.11474024668871764
vectorchain,test,16,64,0.1,chirp,5,0.21879991581708755,0.20827567160989544,0.2566922711228513,0.2465627483520147,0.2311113773052915,0.2627326088086133,0.22649970279627335,0.3165549183520639
vectorchain,test,16,64,0.1,first_order_response,5,0.013228100188354967,0.013688477985032393,0.016978920421108268,0.018234082651480202,0.01591059062716841,0.018678664613664204,0.013247778317722532,0.018823485895505993
vectorchain,test,16,64,0.1,piecewise_linear,5,0.014721215836238638,0.015148310591456021,0.018403637643559824,0.01865050520492252,0.016981632294857083,0.0189093395699213,0.01594734097166885,0.021529370176429374
vectorchain,test,16,64,0.1,ramp,5,0.01222060520198102,0.011838025901901738,0.015467148131390582,0.014452471180933629,0.0143550070187428,0.017085490447281863,0.013529671015346127,0.017913100994648486
vectorchain,test,16,64,0.1,regime_change,5,0.28156236404471074,0.2886745098942224,0.33936767236189863,0.3422680741918373,0.32258408022006274,0.35098922241601327,0.3083028447697764,0.37269414021180364
vectorchain,test,16,64,0.1,second_order_response,5,0.01757813725436479,0.017660501483729767,0.02183136129700122,0.021686593388886618,0.021274743054927804,0.0221575934469674,0.021100289351590057,0.02293758724263423
vectorchain,test,16,64,0.1,sine,5,0.04972733617101733,0.04900755774174856,0.05894288067386096,0.058753693715129784,0.056743232509241376,0.06081595196391298,0.0553487776310755,0.06305274754994519
vectorchain,test,16,128,0.01,chirp,5,0.2940863785834892,0.294636303245068,0.3396664167977739,0.3458413966903649,0.3102676782776908,0.3738432780535959,0.2846614583155731,0.38371827265164465
vectorchain,test,16,128,0.01,first_order_response,5,0.059459154795861835,0.05029483744039452,0.07330905896997829,0.06266642729559305,0.06020765151625096,0.07201244246567172,0.05502248667938013,0.11663628689299559
vectorchain,test,16,128,0.01,piecewise_linear,5,0.049398896436414194,0.04632369506800614,0.06289085751070893,0.06123538146134879,0.05759329148010558,0.06166547253855717,0.05574711975187642,0.07821302232165672
vectorchain,test,16,128,0.01,ramp,5,0.04120405255114841,0.04169049294843307,0.05177230582197242,0.0528267772622259,0.05000464971870897,0.052979556063006604,0.04864925974066955,0.05440128632525105
vectorchain,test,16,128,0.01,regime_change,5,0.34309317777076764,0.3503246761997243,0.3926675945704826,0.3969672620063168,0.396447184566995,0.3996959718568349,0.36970478269493,0.4005227717273361
vectorchain,test,16,128,0.01,second_order_response,5,0.05959623367108322,0.05976266766368063,0.07345357938135595,0.07416576048595566,0.06641368110167084,0.07590193143616243,0.06612436057349388,0.0846621633094969
vectorchain,test,16,128,0.01,sine,5,0.09540553375564323,0.09741610346213497,0.11639101399842659,0.12092741502819537,0.11119096284621544,0.12116904969178277,0.10562939026743379,0.1230382521585056
vectorchain,test,16,128,0.03,chirp,5,0.32540278037726333,0.3077373652826973,0.3713848251315734,0.3567931156864991,0.34751399212651807,0.37421940013332095,0.33952089597192986,0.43887672173959935
vectorchain,test,16,128,0.03,first_order_response,5,0.03585416366590359,0.03044579918443579,0.05661992848326223,0.04644968553666655,0.04441340319167838,0.05381600797910101,0.04103525049854661,0.0973852952103186
vectorchain,test,16,128,0.03,piecewise_linear,5,0.038069997163620375,0.03869943756106385,0.05386734822112812,0.05635471099836154,0.05387400724442785,0.05970966415269874,0.03908077200133581,0.06031758670881666
vectorchain,test,16,128,0.03,ramp,5,0.030850114774857162,0.031207286128754754,0.04513505570420562,0.04248172490212926,0.034772294601500955,0.052566428692087795,0.032522316735872595,0.06333251358943752
vectorchain,test,16,128,0.03,regime_change,5,0.3795568744471517,0.37222816986211316,0.42776539976563566,0.4266006065267776,0.4086002138465399,0.431959124907535,0.3828431456731933,0.4888239078741324
vectorchain,test,16,128,0.03,second_order_response,5,0.032775917831662164,0.03138329636544857,0.04833164559059083,0.04644946723870235,0.04184195193106301,0.04914176299821019,0.041216408984306126,0.0630086368006725
vectorchain,test,16,128,0.03,sine,5,0.07802762281541804,0.07919260992099691,0.09633719421785282,0.0985154698143803,0.09099692926002151,0.10179747303001156,0.08687217225952487,0.10350392672532585
vectorchain,test,16,128,0.1,chirp,5,0.3687017229357965,0.3628293151244109,0.41832928533191555,0.4164929694085092,0.4009514919601377,0.43251442929862843,0.4002759571642786,0.4414115788280237
vectorchain,test,16,128,0.1,first_order_response,5,0.012146983086920768,0.01317465149672998,0.015780844588899612,0.017368390555290054,0.014823562871375888,0.017475557813644658,0.01170253113186047,0.017534180572326995
vectorchain,test,16,128,0.1,piecewise_linear,5,0.014633432465519309,0.013377847828659414,0.018740554791434084,0.017829665749496425,0.017079377067343648,0.019859844958476088,0.01696677400084423,0.021967112181010016
vectorchain,test,16,128,0.1,ramp,5,0.011577314601573161,0.011306904297272295,0.014654230723234277,0.013857887145888363,0.013777019285860248,0.01635752400030869,0.012670140603016102,0.016608582581097982
vectorchain,test,16,128,0.1,regime_change,5,0.4332008063637984,0.43078580235676645,0.48896154167948175,0.4866048996173468,0.47638707975806804,0.49420691058493865,0.46625427012325693,0.5213545483137982
vectorchain,test,16,128,0.1,second_order_response,5,0.02048030546956082,0.020173349538614424,0.02584264269677261,0.024876737479596452,0.02475272414283196,0.025342942387684954,0.023878572353213022,0.03036223712053666
vectorchain,test,16,128,0.1,sine,5,0.032693485248899916,0.031571985737939685,0.04518449681774432,0.03946702750370143,0.03726022147363278,0.05816389528046574,0.03195795874581954,0.059073381085102135
vectorchain,validation,1,32,0.01,chirp,5,0.019153090103421276,0.01910568800287499,0.02304905805130031,0.023052737033685322,0.022943712877070192,0.023273143178190153,0.022168725945244643,0.023806971222311235
vectorchain,validation,1,32,0.01,first_order_response,5,0.00929624734524711,0.009130539191684765,0.012016944872510047,0.011889112449317011,0.011480649401672302,0.012703814021275425,0.01070799941466351,0.013303149075621988
vectorchain,validation,1,32,0.01,piecewise_linear,5,0.011568232059953429,0.01161143327148039,0.014261504359042063,0.014369356636742502,0.013891671787995498,0.015253709753907071,0.0120387921980514,0.015753991418513837
vectorchain,validation,1,32,0.01,ramp,5,0.0104511231106857,0.01045902269593411,0.012957432738921198,0.012964926873806194,0.012714455130119649,0.013440801071713523,0.012120133646212767,0.013546846972753865
vectorchain,validation,1,32,0.01,regime_change,5,0.030478825914698658,0.02900550393886319,0.03657449928520053,0.0349556704513665,0.03483232543783715,0.037623938675230804,0.03427273502477404,0.04118782683679417
vectorchain,validation,1,32,0.01,second_order_response,5,0.010158086863391876,0.010361790453176064,0.012481095474929812,0.012744679571384495,0.011951733628926882,0.012835652418026465,0.011152932091120449,0.013720479665190768
vectorchain,validation,1,32,0.01,sine,5,0.011236000095742407,0.01121843235487649,0.014015663935345249,0.014354133348957151,0.013891894642295155,0.01473056312899386,0.012117676066990058,0.014984052489490014
vectorchain,validation,1,32,0.03,chirp,5,0.01925133720221302,0.01896960381433012,0.02342088898145046,0.023564636114255053,0.022248979764850626,0.02414187694054324,0.022184277817227132,0.024964674270376262
