condition_id,seed,horizon,context_length,tolerance,representation,split,signal,n_examples,mae,rmse
seed-8675309__h-1__c-64__tol-na__first_difference,8675309,1,64,,first_difference,test,first_order_response,51,0.012045699537082318,0.014346627243931605
seed-8675309__h-1__c-64__tol-na__first_difference,8675309,1,64,,first_difference,test,second_order_response,51,0.010012037841974845,0.012338232671729819
seed-8675309__h-1__c-64__tol-na__first_difference,8675309,1,64,,first_difference,test,regime_change,51,0.04530820413887062,0.05115262014240479
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,sine,51,0.012976723223853721,0.015786826115561658
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,chirp,51,0.022455629408317444,0.02794911014107315
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,ramp,51,0.011254696800975478,0.014377254174032326
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,piecewise_linear,51,0.0106072721085894,0.012796751788403084
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,first_order_response,51,0.009876320010986537,0.012768855999863112
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,second_order_response,51,0.011441801988582974,0.014341755384406681
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,validation,regime_change,51,0.04280845296463254,0.052845899650828435
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,sine,51,0.011251732294455023,0.014895374039365028
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,chirp,51,0.03165977822412616,0.038756360986036874
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,ramp,51,0.010608539114674125,0.012808395079664872
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,piecewise_linear,51,0.011323155775472401,0.01391772980873251
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,first_order_response,51,0.012493737011687257,0.015280598310682413
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,second_order_response,51,0.010326761662855368,0.012774526361357992
seed-8675309__h-1__c-64__tol-0p01__vectorchain,8675309,1,64,0.01,vectorchain,test,regime_change,51,0.03670248233753105,0.04590775913681722
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,sine,51,0.016747923726098634,0.020754886365480358
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,chirp,51,0.019804792113853296,0.025568209406317294
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,ramp,51,0.011377025733783573,0.014207692670688705
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,piecewise_linear,51,0.011456579501458886,0.013518112927798445
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,first_order_response,51,0.01076001442214279,0.013629058272607875
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,second_order_response,51,0.01075520091129923,0.013778130270438399
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,validation,regime_change,51,0.034434237561378846,0.043914930574485374
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,sine,51,0.012629080554320889,0.01610948189832443
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,chirp,51,0.030061712278301997,0.03650625370900636
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,ramp,51,0.011222857580084991,0.013617152572804124
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,piecewise_linear,51,0.013027132418302542,0.015553304275962132
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,first_order_response,51,0.012558664980012412,0.015205593141193763
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,second_order_response,51,0.01159835436855805,0.014552404893027249
seed-8675309__h-1__c-64__tol-0p03__vectorchain,8675309,1,64,0.03,vectorchain,test,regime_change,51,0.03490495330270818,0.04275234170527312
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,sine,51,0.012954989238286254,0.015539549929208571
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,chirp,51,0.016807072935189304,0.020577335222510634
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,ramp,51,0.011924950727701078,0.014762477011914327
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,piecewise_linear,51,0.012382332874675963,0.014143004179001046
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,first_order_response,51,0.011510837686284605,0.014634693455159527
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,second_order_response,51,0.011613489160898025,0.014798573365585996
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,validation,regime_change,51,0.019722911534967708,0.025726819313440896
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,sine,51,0.011019137143997638,0.01447448530593316
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,chirp,51,0.01870235666578525,0.022504948667901432
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,ramp,51,0.011267610577732793,0.013852175864002968
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,piecewise_linear,51,0.012210868289325773,0.014615593445910112
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,first_order_response,51,0.013618933461526796,0.01618991983366852
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,second_order_response,51,0.010543100075328854,0.01325475916204511
seed-8675309__h-1__c-64__tol-0p1__vectorchain,8675309,1,64,0.1,vectorchain,test,regime_change,51,0.01918623612037963,0.02425908510581177
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,sine,51,0.015812688176791267,0.019758713035205554
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,chirp,51,0.05991266460302076,0.06803315553357875
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,ramp,51,0.012473295544357395,0.014940395052358718
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,piecewise_linear,51,0.012224514695056988,0.015512275744931012
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,first_order_response,51,0.017279271576869298,0.020205970194619782
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,second_order_response,51,0.0166291141579942,0.01981736001216909
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,validation,regime_change,51,0.11102940533896767,0.1261278544546332
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,sine,52,0.015216141553212522,0.017638292669995333
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,chirp,52,0.08573213600657267,0.09791416857021987
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,ramp,52,0.014250672281049238,0.017692102811639927
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,piecewise_linear,52,0.012515464018502589,0.015042896037588661
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,first_order_response,52,0.01643141250797478,0.02091122817950522
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,second_order_response,52,0.015481241874888264,0.018537350008976
seed-8675309__h-4__c-64__tol-na__raw,8675309,4,64,,raw,test,regime_change,52,0.11611154262526907,0.12941770922451293
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,sine,51,0.03093433056309324,0.035934011361373315
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,chirp,51,0.08758085907699621,0.0987786609112518
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,ramp,51,0.01538364083268513,0.018345568060300563
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,piecewise_linear,51,0.015500742572158856,0.019428442983416363
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,first_order_response,51,0.018446822954244026,0.02227535855729883
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,second_order_response,51,0.01582178453735536,0.02018472348164982
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,validation,regime_change,51,0.139165774763178,0.1560226274958522
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,sine,52,0.028827351200058485,0.034749500699791255
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,chirp,52,0.11008260906698483,0.1252057011928646
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,ramp,52,0.015840194779388507,0.019805515509103373
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,piecewise_linear,52,0.013844716384649266,0.017245864319946624
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,first_order_response,52,0.017382157315713596,0.022535702589779223
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,second_order_response,52,0.015709917264850878,0.019324524509751927
seed-8675309__h-4__c-64__tol-na__first_difference,8675309,4,64,,first_difference,test,regime_change,52,0.13889344738263285,0.1560457481507383
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,sine,51,0.0222144642019191,0.028496505954420433
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,chirp,51,0.06049769832466454,0.07238765119271406
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,ramp,51,0.016308594619985094,0.020100134943518363
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,piecewise_linear,51,0.014952410357789379,0.01798618343869496
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,first_order_response,51,0.019452156533589927,0.02406415414411054
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,second_order_response,51,0.01634088671068422,0.020173717125691878
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,validation,regime_change,51,0.11030135613919302,0.12979574163223528
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,sine,52,0.02524158805179302,0.030856974771818584
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,chirp,52,0.08215865011399238,0.09708016827397795
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,ramp,52,0.015092249400260084,0.018599385571529313
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,piecewise_linear,52,0.01537893952628856,0.018596038154785624
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,first_order_response,52,0.01815206902305922,0.023407975842773137
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,second_order_response,52,0.016587335428223958,0.020428413854201112
seed-8675309__h-4__c-64__tol-0p01__vectorchain,8675309,4,64,0.01,vectorchain,test,regime_change,52,0.09855821734524148,0.117758674125515
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,sine,51,0.030530459165475556,0.03849383200724558
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,chirp,51,0.05290638002222114,0.06404868152916544
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,ramp,51,0.01410826838244656,0.01783444164069398
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,piecewise_linear,51,0.014806452362033479,0.018944579671766448
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,first_order_response,51,0.01678276529911549,0.0215951643656165
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,second_order_response,51,0.014391473221141643,0.01843959022051664
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,validation,regime_change,51,0.08728300765061198,0.10085886554424867
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,sine,52,0.023160762020635748,0.028630068827907085
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,chirp,52,0.06954815384920024,0.08244141752237864
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,ramp,52,0.013578938903051677,0.017457853372354736
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,piecewise_linear,52,0.016344112151326053,0.019194383593822553
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,first_order_response,52,0.016514180550669902,0.022579093515781173
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,second_order_response,52,0.016017556551308675,0.01989651565082124
seed-8675309__h-4__c-64__tol-0p03__vectorchain,8675309,4,64,0.03,vectorchain,test,regime_change,52,0.08665830349046942,0.1021717761283651
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,sine,51,0.019651239442383818,0.02672235738617698
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,chirp,51,0.023235785541699316,0.030446028620690922
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,ramp,51,0.01202835115951633,0.01423279849620291
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,piecewise_linear,51,0.012601597945899384,0.015717593640145452
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,first_order_response,51,0.01428178904056907,0.01781386201581323
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,second_order_response,51,0.012465045446109711,0.0156859840882305
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,validation,regime_change,51,0.03811465770775123,0.046178702437252944
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,sine,52,0.016878597367864477,0.0206152962780066
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,chirp,52,0.030472180068435325,0.03691505517724317
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,ramp,52,0.01274335379165272,0.015651914353497016
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,piecewise_linear,52,0.011938224063535325,0.01418572398634566
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,first_order_response,52,0.01424400738695766,0.0184436132125379
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,second_order_response,52,0.01286338619345815,0.015936091724570996
seed-8675309__h-4__c-64__tol-0p1__vectorchain,8675309,4,64,0.1,vectorchain,test,regime_change,52,0.040200780075082126,0.05300677138687655
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,sine,51,0.041827229588539155,0.049980493905781596
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,chirp,51,0.28224448375825234,0.32150860739640036
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,ramp,51,0.014681538739532176,0.018616457002956534
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,piecewise_linear,51,0.02995409314432994,0.03656775999359858
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,first_order_response,51,0.03767009989069483,0.04304957131846849
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,second_order_response,51,0.0534895054949725,0.05689487886646879
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,validation,regime_change,51,0.5233753162592423,0.6028727166749672
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,sine,52,0.03314239142722139,0.045020140229030184
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,chirp,52,0.380396546583125,0.4374306304321128
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,ramp,52,0.03107889059323047,0.035998558094429284
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,piecewise_linear,52,0.020187730199763925,0.023875382531275816
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,first_order_response,52,0.040148539033352255,0.04376167507734609
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,second_order_response,52,0.04338938040728131,0.04741947874125012
seed-8675309__h-16__c-64__tol-na__raw,8675309,16,64,,raw,test,regime_change,52,0.5254126144302169,0.5980602066093563
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,sine,51,0.11984068664749531,0.13477497198612648
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,chirp,51,0.363572702275838,0.40558304325558375
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,ramp,51,0.038390598761418204,0.04920850134209065
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,piecewise_linear,51,0.04710262667255444,0.061149928963018456
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,first_order_response,51,0.04802861019563828,0.05790549572431601
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,second_order_response,51,0.04526622042709134,0.05525458189235802
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,validation,regime_change,51,0.5635751253470034,0.6299152689679908
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,sine,52,0.12442719176774959,0.14135402349584877
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,chirp,52,0.45561740430712205,0.5162579089692592
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,ramp,52,0.03778927627271834,0.04971037742059993
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,piecewise_linear,52,0.03808330139717873,0.04531899012433546
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,first_order_response,52,0.04278284577075376,0.05218579236221741
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,second_order_response,52,0.039638887607124924,0.0489419211815205
seed-8675309__h-16__c-64__tol-na__first_difference,8675309,16,64,,first_difference,test,regime_change,52,0.5537505683739066,0.6217651356084954
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,sine,51,0.08636509891775407,0.10329287623842412
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,chirp,51,0.2574935432010681,0.2920898314153838
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,ramp,51,0.04447635301487332,0.0559090346610282
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,piecewise_linear,51,0.048523273165001636,0.05728580758255497
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,first_order_response,51,0.047941807340133175,0.062344106519785496
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,second_order_response,51,0.04251950767338917,0.053778303714254065
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,validation,regime_change,51,0.43566546709258813,0.48697363880820926
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,sine,52,0.10271569705814391,0.11694311679453469
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,chirp,52,0.35913790110644156,0.41149127714506895
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,ramp,52,0.03616088618054252,0.048671467257068855
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,piecewise_linear,52,0.03904435686869522,0.04784250967965181
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,first_order_response,52,0.043876963846281654,0.05516006963183182
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,second_order_response,52,0.03986061067658962,0.051083887271388656
seed-8675309__h-16__c-64__tol-0p01__vectorchain,8675309,16,64,0.01,vectorchain,test,regime_change,52,0.4264424322269923,0.47897618449628226
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,sine,51,0.11557990578733503,0.1387929431242171
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,chirp,51,0.214907638972901,0.2455121247314709
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,ramp,51,0.03331165344252192,0.04379782074996325
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,piecewise_linear,51,0.04763283962884999,0.0662902274322251
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,first_order_response,51,0.038100173803143275,0.05630570535061505
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,second_order_response,51,0.03578864915141186,0.04936595534098183
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,validation,regime_change,51,0.35016823115446466,0.38309086229812744
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,sine,52,0.08420223016421882,0.09794468550820455
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,chirp,52,0.2797397624586399,0.32478407189453734
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,ramp,52,0.029766994153553265,0.039871999097025386
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,piecewise_linear,52,0.03188318681504467,0.041671800611247124
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,first_order_response,52,0.028141146496344728,0.04344393954031402
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,second_order_response,52,0.03303793495884711,0.04390484639514536
seed-8675309__h-16__c-64__tol-0p03__vectorchain,8675309,16,64,0.03,vectorchain,test,regime_change,52,0.3550656624212128,0.3930622256810013
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,sine,51,0.05303604623520661,0.07183179245230364
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,chirp,51,0.11248557780439755,0.13038044533942417
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,ramp,51,0.012201774231009092,0.015454484600026502
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,piecewise_linear,51,0.029150077958508103,0.04103344113449071
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,first_order_response,51,0.015699798417660345,0.019603780091648086
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,second_order_response,51,0.019180963175572784,0.02341796307358099
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,validation,regime_change,51,0.32486072207941863,0.3836060825080884
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,sine,52,0.047206396176832234,0.0553487776310755
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,chirp,52,0.2308107483445858,0.2627326088086133
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,ramp,52,0.013410051121499603,0.017085490447281863
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,piecewise_linear,52,0.013391399007573326,0.016981632294857083
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,first_order_response,52,0.014455450413190447,0.018823485895505993
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,second_order_response,52,0.01821306715971252,0.02293758724263423
seed-8675309__h-16__c-64__tol-0p1__vectorchain,8675309,16,64,0.1,vectorchain,test,regime_change,52,0.2886745098942224,0.35098922241601327
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,sine,51,0.012440430099280907,0.015450382239621991
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,chirp,51,0.02449120121664563,0.029627428421876757
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,ramp,51,0.011865127869943445,0.014665993457475372
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,piecewise_linear,51,0.01233533751806664,0.014208473828023893
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,first_order_response,51,0.011626235266026021,0.014104187923465213
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,second_order_response,51,0.012592887844370574,0.015859720840968525
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,validation,regime_change,51,0.03627126429747856,0.04219495228926518
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,sine,51,0.011484572292659603,0.014815481082486221
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,chirp,51,0.03296932224873995,0.037568091752993
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,ramp,51,0.011492308589656521,0.014173288295440093
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,piecewise_linear,51,0.011669273842219658,0.014210197414693542
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,first_order_response,51,0.01382598007498235,0.016286621506145606
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,second_order_response,51,0.010492814357385248,0.012880692804024693
